"Mean_A","Mean_B","Radius_A","Radius_B","overlap","r","r_wuchs","t","t_wuchs","SGC","SSGC","p","p_GLK","sum_sims"
"HOL_MB253","202_Q1","H","C",150,0.39793443,0.66066125,5.29467561,10.70662131,0.75167785,0.03355705,8e-10,NA,2.483001231
"HOL_MB253","HOL_KORB","H","H",105,0.59283562,0.61064645,7.50724497,7.82593561,0.70192308,0.02884615,3.81448e-05,NA,2.095163091
"HOL_MB253","HOL_TATE","H","H",178,0.10693093,0.55199116,1.43082715,8.78214379,0.67231638,0.02259887,4.539e-06,NA,2.102521919
"HOL_MB253","HOL_TMB12","H","H",170,-0.23378201,0.64938662,-3.12578469,11.06834015,0.66272189,0.06508876,2.32894e-05,NA,2.418942525
"HOL_MB253","HOL_TRMB32","H","H",71,0.51783958,0.67564641,5.06448799,7.61278339,0.8,0.01428571,5.168e-07,NA,2.236924749
"HOL_MB253","METZ_Q3","H","C",75,0.4251929,0.59246517,4.04114078,6.28357668,0.72972973,0.02702703,7.73649e-05,NA,1.950552568
"HOL_MB259","HOL_MIWA","H","H",53,0.59094301,0.50924173,5.28236074,4.22567273,0.71153846,0.05769231,0.0022819373,NA,1.643347463
"HOL_MB259","HOL_TWML","H","H",56,0.02421461,0.51750348,0.17963304,4.44424726,0.74545455,0.01818182,0.0002719197,NA,1.707382756
"HOL_MBRU","068_Q1","H","C",100,0.61454194,0.68156732,7.75096718,9.22052924,0.72727273,0.04040404,6.1064e-06,NA,2.330892974
"HOL_MBRU","HOL_LKBB","H","H",100,0.64967054,0.68243278,8.50303237,9.24243121,0.72727273,0.02020202,6.1064e-06,NA,2.333948631
"HOL_MBRU","HOL_MBUF","H","H",55,0.64029929,0.56777319,6.12558681,5.02129057,0.7037037,0.05555556,0.0027550771,NA,1.773605947
"HOL_MBRU","HOL_MRBR","H","H",73,0.77586171,0.8014528,10.43489214,11.29181596,0.76388889,0.08333333,7.5225e-06,NA,2.694523286
"HOL_MBRU","HOL_TRRS","H","H",100,0.46034865,0.58457335,5.15964188,7.13261357,0.70707071,0.05050505,3.77797e-05,NA,2.004905417
"HOL_MBRU","SARR6_Q1","H","C",100,0.38588955,0.59608241,4.16191363,7.34928867,0.71717172,0.1010101,1.54858e-05,NA,2.048182997
"HOL_MBRU","VFH_Q2","H","M",100,0.72037828,0.73382222,10.33429326,10.69339746,0.71717172,0.08080808,1.54858e-05,NA,2.520333686
"HOL_MBUF","1TN_Q1","H","C",124,0.16179292,0.52189664,1.81832726,6.75788726,0.68292683,0.04065041,4.9598e-05,NA,1.880612196
"HOL_MBUF","BOUX_Q1","H","C",63,0.30849022,0.58977737,2.55359983,5.70394152,0.74193548,0.03225806,0.0001389647,NA,1.902107002
"HOL_MBUF","C4A_Q1","H","C",124,0.3807134,0.76103648,4.5661808,12.95792329,0.80487805,0.03252033,0,NA,2.861706859
"HOL_MBUF","FLEV1_Q1","H","C",63,0.44438548,0.84765636,3.90595603,12.47848853,0.83870968,0.03225806,9.61e-08,NA,2.934214893
"HOL_MBUF","FLOR_Q2","H","M",102,0.47382468,0.62145415,5.40742135,7.93227036,0.72277228,0.02970297,7.5463e-06,NA,2.137453466
"HOL_MBUF","HOL_KBMB","H","H",124,0.72334628,0.63684986,11.61834526,9.12366726,0.72357724,0.02439024,7.079e-07,NA,2.272793826
"HOL_MBUF","HOL_LKBB","H","H",55,0.68913312,0.58586584,6.9884495,5.26298772,0.75925926,0.03703704,0.0001387885,NA,1.871423872
"HOL_MBUF","HOL_MBRU","H","H",55,0.64029929,0.56777319,6.12558681,5.02129057,0.7037037,0.05555556,0.0027550771,NA,1.773605947
"HOL_MBUF","HOL_MRBR","H","H",120,0.64629113,0.62417914,9.23900888,8.67846371,0.76470588,0.02521008,7.7e-09,NA,2.256731391
"HOL_MBUF","HOL_PALZ","H","H",124,0.6086917,0.71499699,8.50851943,11.29607925,0.74796748,0.02439024,3.79e-08,NA,2.592572395
"HOL_MBUF","HOL_SQUS","H","H",124,0.45100654,0.51020541,5.60424516,6.55239344,0.68292683,0.03252033,4.9598e-05,NA,1.848371584
"HOL_MBUF","HOL_TRRB","H","H",70,0.38337975,0.71666833,3.44805445,8.4738723,0.72463768,0.01449275,0.0001899946,NA,2.28869324
"HOL_MBUF","HOL_TRRS","H","H",124,0.44676383,0.6705933,5.53829979,9.98475809,0.71544715,0.03252033,1.763e-06,NA,2.384516259
"HOL_MBUF","HORB3_Q1","H","C",124,0.22735502,0.55094624,2.5892978,7.29191495,0.69918699,0.05691057,9.9535e-06,NA,1.979324725
"HOL_MBUF","SILL_Q2","H","M",118,0.38848348,0.61634129,4.56027494,8.42968203,0.70940171,0.01709402,5.8969e-06,NA,2.168711203
"HOL_MBUF","TROY_Q1","H","C",124,0.20565149,0.52006764,2.3306013,6.72540245,0.71544715,0.04065041,1.763e-06,NA,1.908055035
"HOL_MBUF","VALK_Q2","H","C",124,0.21164266,0.57018774,2.40163462,7.66624331,0.71544715,0.02439024,1.763e-06,NA,2.052259221
"HOL_MBUF","VEND_Q3","H","C",78,0.38104095,0.55025297,3.61645256,5.74491699,0.72727273,0,6.64587e-05,NA,1.852017399
"HOL_MBUF","VFH_Q2","H","C",124,0.34270367,0.68484569,4.04576469,10.38080311,0.7398374,0.04065041,1.039e-07,NA,2.462763401
"HOL_MIWA","HOL_MB259","H","H",53,0.59094301,0.50924173,5.28236074,4.22567273,0.71153846,0.05769231,0.0022819373,NA,1.643347463
"HOL_MRBR","068_Q1","H","C",128,0.34176759,0.59430931,4.09830675,8.29495417,0.71653543,0.06299213,1.0584e-06,NA,2.140340157
"HOL_MRBR","195_Q1","H","M",137,0.20416377,0.67147353,2.4321676,10.52836301,0.71323529,0.06617647,6.577e-07,NA,2.437545121
"HOL_MRBR","1TN_Q1","H","C",138,0.28446823,0.61018063,3.47310493,8.98170668,0.71532847,0.05839416,4.638e-07,NA,2.223679768
"HOL_MRBR","587_Q1","H","C",138,0.27849284,0.59151364,3.39394536,8.55539865,0.67153285,0.0729927,5.93247e-05,NA,2.118586355
"HOL_MRBR","C4A_Q1","H","C",138,0.22625745,0.61619232,2.71878016,9.12393918,0.73722628,0.05109489,2.8e-08,NA,2.265812518
"HOL_MRBR","DMN1_Q3","H","M",127,0.23032741,0.63947496,2.65685302,9.29947505,0.67460317,0.07142857,8.86109e-05,NA,2.244025635
"HOL_MRBR","HOL_KBMB","H","H",138,0.60437641,0.57469582,8.8791943,8.1895366,0.68613139,0.05109489,1.31722e-05,NA,2.07978087
"HOL_MRBR","HOL_LKBB","H","H",73,0.68651544,0.64394581,8.01149035,7.09213013,0.73611111,0.05555556,6.15109e-05,NA,2.089269933
"HOL_MRBR","HOL_LKSB","H","H",104,0.41136567,0.63087496,4.58040725,8.21194982,0.73786408,0.05825243,1.3783e-06,NA,2.189934022
"HOL_MRBR","HOL_MBRU","H","H",73,0.77586171,0.8014528,10.43489214,11.29181596,0.76388889,0.08333333,7.5225e-06,NA,2.694523286
"HOL_MRBR","HOL_MBUF","H","H",120,0.64629113,0.62417914,9.23900888,8.67846371,0.76470588,0.02521008,7.7e-09,NA,2.256731391
"HOL_MRBR","HOL_PALZ","H","H",123,0.5390477,0.53600185,7.06892022,6.98401205,0.68032787,0.03278689,6.78869e-05,NA,1.914730925
"HOL_MRBR","HOL_TRPB","H","H",60,0.69400769,0.54413618,7.40418643,4.93925262,0.74576271,0.03389831,0.0001597009,NA,1.783824152
"HOL_MRBR","HOL_TRRB","H","H",66,0.15306616,0.7337018,1.2487745,8.63849837,0.83076923,0.03076923,9.63e-08,NA,2.428320867
"HOL_MRBR","HOL_TRRS","H","H",138,0.37720843,0.62462669,4.76727794,9.32784891,0.7080292,0.05839416,1.1169e-06,NA,2.265440781
"HOL_MRBR","HORB3_Q1","H","C",138,0.26803964,0.5822465,3.25648524,8.35178326,0.67883212,0.0729927,2.83473e-05,NA,2.096256946
"HOL_MRBR","VALK_Q2","H","M",138,0.33044474,0.64199518,4.09795795,9.76496841,0.71532847,0.08759124,4.638e-07,NA,2.333820491
"HOL_MRBR","VFH_Q2","H","C",138,0.38903449,0.68159357,4.94291932,10.86284294,0.75182482,0.05839416,3.7e-09,NA,2.519702684
"HOL_MRBR","VNW_Q1","H","C",138,0.22279353,0.60033426,2.67496492,8.75404491,0.75182482,0.04379562,3.7e-09,NA,2.227563571
"HOL_PALZ","195_Q1","H","M",244,0.45594201,0.53639542,7.98579417,9.88706475,0.67489712,0.03292181,4.96e-08,NA,2.199999015
"HOL_PALZ","1DH_Q1","H","C",72,0.25305679,0.52796474,2.20403257,5.20127786,0.74647887,0.02816901,3.27091e-05,NA,1.794571396
"HOL_PALZ","C4A_Q1","H","C",132,0.34466809,0.62647726,4.2024109,9.16419795,0.69465649,0.02290076,8.3546e-06,NA,2.237553545
"HOL_PALZ","FLEV1_Q1","H","C",80,0.43160258,0.82987598,4.25265636,13.13611242,0.75949367,0.03797468,3.9717e-06,NA,2.902980892
"HOL_PALZ","FLOR_Q2","H","C",163,0.39855463,0.53342839,5.53104966,8.00199289,0.66049383,0.03703704,4.39809e-05,NA,1.994121509
"HOL_PALZ","HOL_MBUF","H","H",124,0.6086917,0.71499699,8.50851943,11.29607925,0.74796748,0.02439024,3.79e-08,NA,2.592572395
"HOL_PALZ","HOL_MRBR","H","H",123,0.5390477,0.53600185,7.06892022,6.98401205,0.68032787,0.03278689,6.78869e-05,NA,1.914730925
"HOL_PALZ","HOL_TRPB","H","H",68,0.37244679,0.52902119,3.28494875,5.06451195,0.73134328,0.01492537,0.0001523221,NA,1.766815665
"HOL_PALZ","HOL_TRRB","H","H",187,0.1950435,0.76867739,2.7121262,16.34543987,0.75268817,0.03225806,0,NA,3.155909547
"HOL_PALZ","HOL_TRRS","H","H",158,0.41678566,0.62480691,5.7450845,9.99493156,0.69426752,0.03821656,1.1255e-06,NA,2.318567586
"HOL_PALZ","MAP_Q1","H","C",121,0.35926607,0.57191782,4.21711775,7.60551473,0.7,0.01666667,1.17713e-05,NA,2.032469293
"HOL_PALZ","SILL_Q2","H","M",235,0.1615929,0.5379161,2.50481559,9.74015257,0.66666667,0.00854701,3.414e-07,NA,2.178598027
"HOL_PALZ","TROY_Q1","H","M",244,0.18547586,0.60257567,2.94233543,11.74580486,0.67489712,0.02057613,4.96e-08,NA,2.452053276
"HOL_PALZ","VEND_Q3","H","M",195,0.47023466,0.51895744,7.42130712,8.43423773,0.64948454,0.02061856,3.12505e-05,NA,2.011865753
"HOL_PALZ","VFH_Q2","H","C",155,0.35676161,0.59928842,4.73915296,9.25981394,0.66233766,0.03896104,5.59873e-05,NA,2.187607474
"HOL_PALZ","VIGO_Q1","H","M",61,0.37885587,0.67816096,3.17098376,7.08798217,0.71666667,0.03333333,0.000789113,NA,2.103625847
"HOL_SQUS","HOL_MBUF","H","H",124,0.45100654,0.51020541,5.60424516,6.55239344,0.68292683,0.03252033,4.9598e-05,NA,1.848371584
"HOL_SQUS","HOL_TRRS","H","H",157,0.49432481,0.52999798,7.10258401,7.78116759,0.69871795,0.04487179,6.907e-07,NA,2.006832689
"HOL_TATE","202_Q1","H","C",183,0.3146548,0.66169771,4.47207938,11.87327269,0.73626374,0.02197802,2e-10,NA,2.585288719
"HOL_TATE","HOL_KORB","H","H",138,0.44058787,0.51071452,5.74456306,6.92748028,0.68613139,0.00729927,1.31722e-05,NA,1.889593938
"HOL_TATE","HOL_MB253","H","H",178,0.10693093,0.55199116,1.43082715,8.78214379,0.67231638,0.02259887,4.539e-06,NA,2.102521919
"HOL_TATE","HOL_TMB12","H","H",170,0.61991433,0.70388525,10.27042114,12.84417804,0.66272189,0.05325444,2.32894e-05,NA,2.651024944
"HOL_TATE","METZ_Q3","H","C",75,0.22038264,0.50259292,1.94358925,4.96707985,0.7027027,0.02702703,0.0004876881,NA,1.702003605
"HOL_TITE","587_Q1","H","M",53,0.47559678,0.58954205,3.89873802,5.21230151,0.71153846,0,0.0022819373,NA,1.822310661
"HOL_TITE","ILLA_Q1","H","M",84,0.36677972,0.56636813,3.59184586,6.22297738,0.77108434,0.03614458,7.837e-07,NA,1.959750208
"HOL_TITE","TROY_Q1","H","C",84,0.52101536,0.58416997,5.56111631,6.51759463,0.72289157,0.02409639,4.88049e-05,NA,1.958821003
"HOL_TITE","VEND_Q1","H","C",84,0.44264638,0.55807446,4.49728705,6.09018414,0.72289157,0.04819277,4.88049e-05,NA,1.889984444
"HOL_TITE","VEND_Q3","H","C",84,0.49753896,0.54018957,5.22547622,5.81268273,0.72289157,0.01204819,4.88049e-05,NA,1.844349413
"HOL_TMB11","1TN_Q1","H","C",95,0.51969141,0.57315374,5.89754929,6.74514493,0.71276596,0.03191489,3.69633e-05,NA,1.960434193
"HOL_TMB11","HOL_TRRS","H","H",95,0.29229068,0.52880715,2.96327076,6.00845882,0.71276596,0.05319149,3.69633e-05,NA,1.842418992
"HOL_TMB12","068_Q1","H","C",79,0.60399064,0.72905702,6.69304692,9.34680647,0.71794872,0.03846154,0.0001182423,NA,2.381686387
"HOL_TMB12","068_Q2","H","M",61,0.63258717,0.68265556,6.32674976,7.17570511,0.71666667,0.01666667,0.000789113,NA,2.116892741
"HOL_TMB12","1DH_Q1","H","C",120,0.44583567,0.70983857,5.4333732,10.9472037,0.68907563,0.07563025,3.70504e-05,NA,2.49363457
"HOL_TMB12","202_Q1","H","C",142,0.31242277,0.68373816,3.90530184,11.08646689,0.70921986,0.07092199,6.74e-07,NA,2.501604709
"HOL_TMB12","563_Q1","H","C",170,0.23789518,0.62543151,3.18404872,10.38925583,0.71005917,0.07692308,4.72e-08,NA,2.374416263
"HOL_TMB12","ATTO_Q1","H","M",83,0.69342693,0.69588628,8.71479947,8.72096243,0.76829268,0.02439024,1.1799e-06,NA,2.336275203
"HOL_TMB12","HOL_MB253","H","H",170,-0.23378201,0.64938662,-3.12578469,11.06834015,0.66272189,0.06508876,2.32894e-05,NA,2.418942525
"HOL_TMB12","HOL_TATE","H","H",170,0.61991433,0.70388525,10.27042114,12.84417804,0.66272189,0.05325444,2.32894e-05,NA,2.651024944
"HOL_TMB12","HOL_TMB21","H","H",69,0.58831368,0.71545544,5.9994584,8.38214417,0.70588235,0.04411765,0.0006850369,NA,2.259552207
"HOL_TMB12","HOL_TMB22","H","H",82,0.6042361,0.71106391,6.82491028,9.04522998,0.7037037,0.04938272,0.0002457328,NA,2.319290608
"HOL_TMB12","HOL_WEDW","H","H",170,0.13154018,0.6249617,1.72501119,10.37644692,0.66863905,0.05325444,1.16191e-05,NA,2.331245442
"HOL_TMB12","VFH_Q2","H","C",129,0.41821729,0.72667632,5.20900985,11.92061817,0.6953125,0.078125,9.8967e-06,NA,2.614050637
"HOL_TMB12","WOS7_Q1","H","C",87,0.44276575,0.64003508,4.57937729,7.67991796,0.72093023,0.04651163,4.17374e-05,NA,2.128957106
"HOL_TMB12","ZWS2_Q1","H","C",130,0.32348109,0.57604445,3.88279905,7.97290502,0.69767442,0.05426357,7.1123e-06,NA,2.071009372
"HOL_TMB21","068_Q1","H","M",69,0.43886034,0.64962304,4.0275041,6.99421043,0.73529412,0.04411765,0.0001042119,NA,2.084338203
"HOL_TMB21","068_Q2","H","M",61,0.42440326,0.59614652,3.63060248,5.70335929,0.7,0.03333333,0.0019457737,NA,1.866482449
"HOL_TMB21","HOL_LKSH","H","H",66,0.37739504,0.50025538,3.28561987,4.62194842,0.72307692,0.03076923,0.0003218994,NA,1.685527142
"HOL_TMB21","HOL_TMB12","H","H",69,0.58831368,0.71545544,5.9994584,8.38214417,0.70588235,0.04411765,0.0006850369,NA,2.259552207
"HOL_TMB21","ZWS2_Q1","H","C",69,0.43530169,0.54937947,3.98717198,5.38177387,0.72058824,0.02941176,0.0002747268,NA,1.808145097
"HOL_TMB22","HOL_K9SA","H","H",82,0.28525405,0.51047949,2.67857609,5.30982767,0.71604938,0.03703704,0.0001007042,NA,1.757511637
"HOL_TMB22","HOL_TMB12","H","H",82,0.6042361,0.71106391,6.82491028,9.04522998,0.7037037,0.04938272,0.0002457328,NA,2.319290608
"HOL_TMB22","VFH_Q2","H","C",82,0.31509847,0.63616808,2.9881033,7.37483842,0.71604938,0.03703704,0.0001007042,NA,2.089701302
"HOL_TRMB32","202_Q1","H","M",133,0.45697469,0.57705577,5.9025962,8.08701703,0.74242424,0.03030303,2.54e-08,NA,2.128181713
"HOL_TRMB32","HOL_MB253","H","H",71,0.51783958,0.67564641,5.06448799,7.61278339,0.8,0.01428571,5.168e-07,NA,2.236924749
"HOL_TRMB32","HOL_WEDW","H","H",90,0.12963568,0.56052319,1.23338823,6.34938743,0.73033708,0.02247191,1.38648e-05,NA,1.925799013
"HOL_TRMB32","SARR2_Q1","H","C",64,0.48729663,0.53596539,4.42926644,4.99881071,0.76190476,0.04761905,3.21596e-05,NA,1.797751221
"HOL_TRPB","068_Q1","H","M",50,0.42899449,0.51290066,3.32440804,4.13942382,0.71428571,0.02040816,0.0026997961,NA,1.641128752
"HOL_TRPB","1TN_Q1","H","C",68,0.26944184,0.50563954,2.2901748,4.76135569,0.70149254,0.04477612,0.0009717692,NA,1.683267649
"HOL_TRPB","BOUX_Q1","H","M",67,-0.13889773,0.51873618,-1.13945553,4.89181974,0.71212121,0.03030303,0.0005677688,NA,1.720039364
"HOL_TRPB","BSN_Q1","H","M",68,0.58836233,0.52493266,5.95593459,5.01040275,0.74626866,0.04477612,5.54004e-05,NA,1.772241595
"HOL_TRPB","C4A_Q1","H","M",68,0.4145123,0.56666469,3.7283148,5.58724937,0.71641791,0.01492537,0.0003957319,NA,1.841807537
"HOL_TRPB","FLOR_Q2","H","C",68,0.34620901,0.54671348,3.02064759,5.30445061,0.73134328,0.01492537,0.0001523221,NA,1.808501821
"HOL_TRPB","HOL_MRBR","H","H",60,0.69400769,0.54413618,7.40418643,4.93925262,0.74576271,0.03389831,0.0001597009,NA,1.783824152
"HOL_TRPB","HOL_PALZ","H","H",68,0.37244679,0.52902119,3.28494875,5.06451195,0.73134328,0.01492537,0.0001523221,NA,1.766815665
"HOL_TRPB","OSH_Q1","H","M",68,0.10011039,0.5169261,0.8235762,4.905818,0.70149254,0.02985075,0.0009717692,NA,1.70900044
"HOL_TRPB","SILL_Q2","H","C",68,0.40514271,0.62743798,3.62726111,6.5462299,0.7761194,0.04477612,6.1761e-06,NA,2.05818037
"HOL_TRPB","TROY_Q1","H","M",68,0.35888884,0.58316855,3.14730422,5.83206354,0.79104478,0.01492537,1.8922e-06,NA,1.957419684
"HOL_TRRB","068_Q1","H","C",56,0.56828345,0.72854807,5.12194277,7.81570022,0.8,0.03636364,8.5983e-06,NA,2.310118092
"HOL_TRRB","195_Q1","H","M",227,-0.01039256,0.65756644,-0.15624286,13.09203822,0.76548673,0.03982301,0,NA,2.732256992
"HOL_TRRB","1TN_Q1","H","C",111,0.49828446,0.62158785,6.02764652,8.28443674,0.73636364,0.05454545,7.122e-07,NA,2.186395164
"HOL_TRRB","563_Q1","H","M",134,0.22680854,0.55604135,2.6856741,7.68620974,0.68421053,0.04511278,2.14881e-05,NA,2.008872854
"HOL_TRRB","587_Q1","H","C",170,0.35364002,0.54098678,4.91491419,8.33737319,0.68639053,0.04733728,1.2588e-06,NA,2.061114629
"HOL_TRRB","C4A_Q1","H","C",75,0.4855383,0.71402639,4.77772235,8.71372718,0.75675676,0.02702703,9.9891e-06,NA,2.342155868
"HOL_TRRB","DMN1_Q3","H","M",55,0.68680861,0.8407958,6.94376162,11.30702612,0.75925926,0.01851852,0.0001387885,NA,2.730757672
"HOL_TRRB","FLOR_Q2","H","M",131,-0.19691975,0.55790315,-2.29007102,7.63527587,0.68461538,0.04615385,2.55508e-05,NA,2.006046117
"HOL_TRRB","HOL_AAHO","H","H",101,0.15842218,0.53383623,1.60448405,6.28155102,0.7,0.04,6.33425e-05,NA,1.861991332
"HOL_TRRB","HOL_BDN2","H","H",276,0.25212658,0.51801188,4.32062739,10.02441978,0.63272727,0.05090909,1.07225e-05,NA,2.153181128
"HOL_TRRB","HOL_KBMB","H","H",87,0.10765153,0.66912327,1.0041547,8.30115022,0.76744186,0.04651163,7.038e-07,NA,2.266680152
"HOL_TRRB","HOL_MBUF","H","H",70,0.38337975,0.71666833,3.44805445,8.4738723,0.72463768,0.01449275,0.0001899946,NA,2.28869324
"HOL_TRRB","HOL_MRBR","H","H",66,0.15306616,0.7337018,1.2487745,8.63849837,0.83076923,0.03076923,9.63e-08,NA,2.428320867
"HOL_TRRB","HOL_PALZ","H","H",187,0.1950435,0.76867739,2.7121262,16.34543987,0.75268817,0.03225806,0,NA,3.155909547
"HOL_TRRB","HOL_TRRS","H","H",101,0.14777387,0.63842961,1.49414268,8.25316057,0.73,0.06,4.2249e-06,NA,2.193745667
"HOL_TRRB","HORB1_Q1","H","C",51,0.46049476,0.57721109,3.6682748,4.94795793,0.82,0.02,6.0258e-06,NA,1.892006883
"HOL_TRRB","HORB2_Q1","H","M",97,-0.17862897,0.54237467,-1.77880883,6.29232629,0.70833333,0.05208333,4.45571e-05,NA,1.879940629
"HOL_TRRB","HORB3_Q1","H","C",72,0.5149394,0.77015767,5.06162152,10.10200739,0.78873239,0.05633803,1.1399e-06,NA,2.569090799
"HOL_TRRB","ILLA_Q1","H","M",150,0.31328981,0.60986841,4.02691411,9.36194844,0.72483221,0.04697987,4.05e-08,NA,2.270895464
"HOL_TRRB","MAP_Q1","H","M",121,0.42806878,0.58921831,5.18868993,7.95522369,0.69166667,0.075,2.67852e-05,NA,2.076407349
"HOL_TRRB","MMB_Q1","H","C",116,0.41116751,0.58866147,4.83707194,7.77504051,0.69565217,0.04347826,2.71345e-05,NA,2.061817691
"HOL_TRRB","OFBG_Q1","H","C",62,0.57289432,0.71127608,5.45911178,7.83812893,0.80327869,0.01639344,2.1652e-06,NA,2.298367663
"HOL_TRRB","SAND_Q1","H","C",64,0.43791152,0.52190692,3.86623475,4.81768748,0.71428571,0.01587302,0.0006697294,NA,1.717961378
"HOL_TRRB","SILL_Q2","H","C",237,0.3687506,0.56490752,6.0943316,10.49484806,0.69067797,0.04661017,4.7e-09,NA,2.305070296
"HOL_TRRB","VALK_Q2","H","C",81,0.55273128,0.74678447,5.93234808,9.98030909,0.7625,0.0625,2.6564e-06,NA,2.507315379
"HOL_TRRB","VEN_Q1","H","C",68,0.3662437,0.64958998,3.2216795,6.94120736,0.76119403,0.02985075,1.90341e-05,NA,2.104904746
"HOL_TRRB","VFH_Q2","H","M",98,-0.18718544,0.72813751,-1.87673482,10.40842999,0.79381443,0.03092784,7.1e-09,NA,2.562794939
"HOL_TRRB","VNW_Q1","H","C",81,0.48431568,0.67055027,4.95129073,8.03379105,0.7125,0.05,0.0001439299,NA,2.186429375
"HOL_TRRS","068_Q1","H","M",220,0.14746906,0.60629531,2.20646678,11.25678751,0.67579909,0.03652968,1.959e-07,NA,2.407773151
"HOL_TRRS","1DH_Q1","H","C",179,0.31064214,0.51304964,4.36019532,7.95201304,0.65730337,0.0505618,2.70024e-05,NA,1.965554314
"HOL_TRRS","1TN_Q1","H","C",265,0.3364906,0.52726602,5.80588462,10.06333436,0.65909091,0.04545455,2.343e-07,NA,2.192690366
"HOL_TRRS","C4A_Q1","H","M",239,0.18699846,0.57523993,2.93667413,10.82624871,0.65546218,0.02941176,1.6129e-06,NA,2.313326981
"HOL_TRRS","DMN1_Q3","H","C",216,0.35335798,0.53714788,5.53854675,9.31583514,0.68837209,0.02790698,3.31e-08,NA,2.157103484
"HOL_TRRS","HOL_KBMB","H","H",251,0.38923802,0.57403907,6.68129946,11.06237782,0.672,0.032,5.35e-08,NA,2.352276852
"HOL_TRRS","HOL_MBRU","H","H",100,0.46034865,0.58457335,5.15964188,7.13261357,0.70707071,0.05050505,3.77797e-05,NA,2.004905417
"HOL_TRRS","HOL_MBUF","H","H",124,0.44676383,0.6705933,5.53829979,9.98475809,0.71544715,0.03252033,1.763e-06,NA,2.384516259
"HOL_TRRS","HOL_MRBR","H","H",138,0.37720843,0.62462669,4.76727794,9.32784891,0.7080292,0.05839416,1.1169e-06,NA,2.265440781
"HOL_TRRS","HOL_PALZ","H","H",158,0.41678566,0.62480691,5.7450845,9.99493156,0.69426752,0.03821656,1.1255e-06,NA,2.318567586
"HOL_TRRS","HOL_SQUS","H","H",157,0.49432481,0.52999798,7.10258401,7.78116759,0.69871795,0.04487179,6.907e-07,NA,2.006832689
"HOL_TRRS","HOL_TMB11","H","H",95,0.29229068,0.52880715,2.96327076,6.00845882,0.71276596,0.05319149,3.69633e-05,NA,1.842418992
"HOL_TRRS","HOL_TRRB","H","H",101,0.14777387,0.63842961,1.49414268,8.25316057,0.73,0.06,4.2249e-06,NA,2.193745667
"HOL_TRRS","IALP_Q1","H","C",164,0.29496056,0.53273134,3.94114822,8.01215632,0.66871166,0.06134969,1.64788e-05,NA,2.002658632
"HOL_TRRS","MMB_Q1","H","M",132,0.43834585,0.5704134,5.58195586,7.91824682,0.67938931,0.02290076,4.01858e-05,NA,2.041627392
"HOL_TRRS","SARR6_Q1","H","M",251,0.25879245,0.57738001,4.2361821,11.15881901,0.708,0.04,0,NA,2.401261911
"HOL_TRRS","SILL_Q2","H","M",149,0.58208322,0.6005811,8.70876087,9.10703868,0.68243243,0.02027027,9.0473e-06,NA,2.193717398
"HOL_TRRS","VFH_Q2","H","M",262,0.31264262,0.63019933,5.31745572,13.08761195,0.69348659,0.05363985,4e-10,NA,2.632447115
"HOL_TRRS","VNW_Q1","H","C",227,0.30068528,0.52150721,4.73962463,9.16804775,0.64159292,0.05309735,2.06988e-05,NA,2.079904905
"HOL_TRRS","WOS7_Q1","H","C",265,0.3386114,0.5101012,5.84719977,9.61785005,0.63257576,0.03409091,1.64587e-05,NA,2.104461965
"HOL_TRRS","ZWS6_Q1","H","M",265,0.4005489,0.5022413,7.10283118,9.41913505,0.65151515,0.03787879,8.494e-07,NA,2.095669955
"HOL_TWML","HOL_MB259","H","H",56,0.02421461,0.51750348,0.17963304,4.44424726,0.74545455,0.01818182,0.0002719197,NA,1.707382756
"HOL_WEDW","563_Q1","H","M",182,0.4279446,0.53442847,6.37018599,8.48319222,0.70718232,0.02209945,2.48e-08,NA,2.089930012
"HOL_WEDW","HOL_TMB12","H","H",170,0.13154018,0.6249617,1.72501119,10.37644692,0.66863905,0.05325444,1.16191e-05,NA,2.331245442
"HOL_WEDW","HOL_TRMB32","H","H",90,0.12963568,0.56052319,1.23338823,6.34938743,0.73033708,0.02247191,1.38648e-05,NA,1.925799013
"HOL_WEDW","METZ_Q3","H","C",75,0.46827671,0.59361733,4.55902126,6.3024352,0.74324324,0.04054054,2.85273e-05,NA,1.96710409
"HORB1_Q1","HOL_TRRB","C","H",51,0.46049476,0.57721109,3.6682748,4.94795793,0.82,0.02,6.0258e-06,NA,1.892006883
"HORB1_Q1","HORB2_Q1","M","M",172,0.31539079,0.54516315,4.34608584,8.47883064,0.70175439,0.05847953,1.316e-07,NA,2.094800604
"HORB1_Q1","HORB3_Q1","C","M",178,0.31334766,0.70840981,4.38990161,13.31552881,0.71186441,0.03954802,1.73e-08,NA,2.751827101
"HORB1_Q1","SAND_Q1","C","C",178,0.52465347,0.55415101,8.19914261,8.83169293,0.71751412,0.03954802,7.1e-09,NA,2.154834423
"HORB2_Q1","HOL_TRRB","M","H",97,-0.17862897,0.54237467,-1.77880883,6.29232629,0.70833333,0.05208333,4.45571e-05,NA,1.879940629
"HORB2_Q1","HORB1_Q1","M","M",172,0.31539079,0.54516315,4.34608584,8.47883064,0.70175439,0.05847953,1.316e-07,NA,2.094800604
"HORB2_Q1","HORB3_Q1","M","C",193,0.37382279,0.63987103,5.58473288,11.50734833,0.75520833,0.046875,0,NA,2.545814193
