"Series_A","Series_B","Radius_A","Radius_B","overlap","r","r_wuchs","t","t_wuchs","SGC","SSGC","p","sum_sims"
"OFBG218","OFBG207","Q","T",55,0.82049123,0.62726106,10.54711541,5.86347754,0.81481481,0.01851852,3.7133e-06,2.028423624
"OKF_QT1","MAV0001","R","1",68,0.02329562,0.66966138,0.19073461,7.32543377,0.80597015,0,5.473e-07,2.208174907
"OKF0011","C5A_QT1","2","R",79,0.69742028,0.60732627,8.59463178,6.70809935,0.73076923,0.05128205,4.57782e-05,2.008905435
"OKF0011","C5A_QT2","0","R",78,0.66282044,0.56589814,7.76761986,5.98366799,0.77922078,0.02597403,9.569e-07,1.943485719
"OKF0011","ZWS6QT09","2","R",109,0.75570259,0.57407494,11.99162066,7.25239054,0.75,0.02777778,2.035e-07,2.049313994
"OSD_QT1","DAAH15A","R","M",64,0.42837585,0.60713741,3.76286574,6.01639021,0.74603175,0.01587302,9.39791e-05,1.954808181
"OSD_QT1","VOW0028","R","1",53,0.15516199,0.51054795,1.13260594,4.24032641,0.82692308,0.01923077,2.4177e-06,1.761503671
"OSD_QT2","DEU0019","R","1",62,0.42125566,0.53820825,3.62769846,4.94646941,0.80327869,0,2.1652e-06,1.836133881
"OSD_QT3","OSN0004","R","1",86,0.60338147,0.65304202,6.97583981,7.90315279,0.75294118,0,3.1011e-06,2.196298479
"OSD0009","VDMWL01","1","0",82,0.27082114,0.52332319,2.53201236,5.49296635,0.72839506,0.03703704,3.9376e-05,1.801014885
"OSD0017","MEH0001","1","0",84,0.38383485,0.56008357,3.78697776,6.12210451,0.72289157,0,4.88049e-05,1.895185591
"OSD0017","VDMW202","1","0",54,0.45966146,0.57519213,3.76805281,5.07050907,0.79245283,0,2.061e-05,1.874695867
"OSG0002","1TN0123","0","A",63,0.56560571,0.50681051,5.40040561,4.59170847,0.77419355,0,1.57446e-05,1.740174907
"OSH0016","OSN0004","1","1",91,0.51215775,0.57103695,5.65700735,6.56229987,0.76666667,0.03333333,4.2e-07,1.993933607
"OSH0017","ZWS4016","1","1",71,0.44477309,0.5350594,4.1548223,5.26096257,0.74285714,0,4.82849e-05,1.804012797
"OSH0018","IALP065","1","G",119,0.56872531,0.55600768,7.51091984,7.23569291,0.70338983,0.03389831,9.927e-06,1.982966801
"OSH0018","OSN0003","1","1",76,0.62955638,0.54108263,7.01729125,5.53476567,0.76,0.01333333,6.6896e-06,1.854559197
"OSH0019","NEW0013","0","1",114,0.46483424,0.57313838,5.58083172,7.40187052,0.76106195,0.03539823,2.85e-08,2.074387382
"OSH0019","NOVY119","1","T",59,0.32519713,0.56020374,2.61897893,5.10583775,0.77586207,0.01724138,2.64794e-05,1.846649585
"OSH0025","NIZ0016","1","0",70,0.69874645,0.71801954,8.11360378,8.50681832,0.75362319,0.01449275,2.51438e-05,2.322324562
"OSN0003","FLEV129","1","T",68,0.26094989,0.55487553,2.21262927,5.41849894,0.74626866,0.01492537,5.54004e-05,1.842994084
"OSN0003","OFBG209","1","T",69,0.49693317,0.50054883,4.72213495,4.73273582,0.75,0,3.73798e-05,1.723822412
"OSN0003","OSH0018","1","1",76,0.62955638,0.54108263,7.01729125,5.53476567,0.76,0.01333333,6.6896e-06,1.854559197
"OSN0003","SILL_QT7","1","R",88,0.41676107,0.52264174,4.27636944,5.68502302,0.72413793,0.04597701,2.89925e-05,1.815281972
"OSN0004","OSD_QT3","1","R",86,0.60338147,0.65304202,6.97583981,7.90315279,0.75294118,0,3.1011e-06,2.196298479
"OSN0004","OSH0016","1","1",91,0.51215775,0.57103695,5.65700735,6.56229987,0.76666667,0.03333333,4.2e-07,1.993933607
"OSP_QT1","1VL0029","R","M",56,0.1551609,0.54111848,1.16481084,4.72847332,0.76363636,0.03636364,9.2159e-05,1.777602172
"OSP_QT1","OSP0001","R","1",133,0.90353948,0.63251517,24.22581251,9.34669935,0.71212121,0.03030303,1.0926e-06,2.279306315
"OSP_QT1","OSP0003","R","1",134,0.80085815,0.59985598,15.42269955,8.61361297,0.70676692,0.01503759,1.8505e-06,2.167984197
"OSP_QT1","OSP0009","R","1",96,0.64042129,0.6527446,8.12742325,8.35371843,0.77894737,0.02105263,5.4e-08,2.267063813
"OSP_QT1","VDM2W03","R","1",70,-0.06734056,0.51638892,-0.5606453,4.97253616,0.76811594,0.02898551,8.4177e-06,1.781758476
"OSP0001","OSP_QT1","1","R",133,0.90353948,0.63251517,24.22581251,9.34669935,0.71212121,0.03030303,1.0926e-06,2.279306315
"OSP0001","OSP0003","1","1",116,0.80801563,0.55825468,14.70735763,7.18421954,0.70434783,0.0173913,1.17178e-05,1.981024464
"OSP0001","OSP0008","1","1",107,0.86424427,0.50444846,17.68719465,5.98657424,0.70754717,0.03773585,1.92292e-05,1.810653054
"OSP0001","OSP0009","1","1",66,0.73060275,0.58552784,8.6266604,5.77833761,0.75384615,0.01538462,4.25559e-05,1.917207751
"OSP0003","1TN0101","1","A",77,0.11199363,0.50933806,0.98251889,5.12568967,0.72368421,0.01315789,9.61659e-05,1.745591237
"OSP0003","OSP_QT1","1","R",134,0.80085815,0.59985598,15.42269955,8.61361297,0.70676692,0.01503759,1.8505e-06,2.167984197
"OSP0003","OSP0001","1","1",116,0.80801563,0.55825468,14.70735763,7.18421954,0.70434783,0.0173913,1.17178e-05,1.981024464
"OSP0003","OSP0008","1","1",90,0.91694648,0.69778312,21.67978493,9.13821417,0.71910112,0.02247191,3.56516e-05,2.330705657
"OSP0003","OSP0009","1","1",84,0.61007358,0.63258196,7.0146671,7.39615485,0.75903614,0.01204819,2.36e-06,2.131233585
"OSP0008","OSP0001","1","1",107,0.86424427,0.50444846,17.68719465,5.98657424,0.70754717,0.03773585,1.92292e-05,1.810653054
"OSP0008","OSP0003","1","1",90,0.91694648,0.69778312,21.67978493,9.13821417,0.71910112,0.02247191,3.56516e-05,2.330705657
"OSP0008","VDMS102","1","1",59,-0.05747193,0.50352562,-0.43841782,4.40002522,0.77586207,0.01724138,2.64794e-05,1.719390212
"OSP0009","BHC0039","1","1",56,-0.01925711,0.5058044,-0.14284101,4.30869516,0.76363636,0,9.2159e-05,1.700310276
"OSP0009","OSP_QT1","1","R",96,0.64042129,0.6527446,8.12742325,8.35371843,0.77894737,0.02105263,5.4e-08,2.267063813
"OSP0009","OSP0001","1","1",66,0.73060275,0.58552784,8.6266604,5.77833761,0.75384615,0.01538462,4.25559e-05,1.917207751
"OSP0009","OSP0003","1","1",84,0.61007358,0.63258196,7.0146671,7.39615485,0.75903614,0.01204819,2.36e-06,2.131233585
"OUD2215","202023","K","0",83,0.08974207,0.541082,0.81594126,5.79062143,0.7195122,0.01219512,7.02212e-05,1.839656343
"OUD2215","202116","K","D",69,0.17936718,0.57745336,1.50348289,5.78946894,0.75,0.02941176,3.73798e-05,1.906400254
"OUD2245","CUY0042","K","1",61,0.72870969,0.62558228,8.24236788,6.15924909,0.76666667,0.05,3.60902e-05,2.008173859
"OUD2245","OUD2273","K","K",57,0.85779065,0.75664611,12.48857408,8.58248121,0.78571429,0.01785714,1.90128e-05,2.400608521
"OUD2273","OUD2245","K","K",57,0.85779065,0.75664611,12.48857408,8.58248121,0.78571429,0.01785714,1.90128e-05,2.400608521
"PLIC101","ATT_QT1","T","R",62,0.47635651,0.60214351,4.23139482,5.84200209,0.7704918,0,2.38711e-05,1.956835519
"POM3003","VFH0011","L","Q",83,0.4204499,0.54965479,4.19626326,5.9216437,0.7195122,0.04878049,7.02212e-05,1.86133136
"POM3003","VFH0011","L","0",83,0.4204499,0.54965479,4.19626326,5.9216437,0.7195122,0.04878049,7.02212e-05,1.86133136
"POM3005","POM3013","L","L",97,0.79183051,0.6246954,12.70313297,7.79744267,0.70833333,0.03125,4.45571e-05,2.112772997
"POM3011","5851808","X","L",93,0.58264975,0.5056674,6.8763621,5.5912834,0.70652174,0.01086957,7.4395e-05,1.77131748
"POM3013","POM3005","L","L",97,0.79183051,0.6246954,12.70313297,7.79744267,0.70833333,0.03125,4.45571e-05,2.112772997
"POM4_QT1","DMN1001","R","Q",52,-0.20292153,0.53357999,-1.47993976,4.46110797,0.82352941,0.01960784,3.8203e-06,1.803220197
"POM4_QT1","DMN1001","R","0",52,-0.20292153,0.53357999,-1.47993976,4.46110797,0.82352941,0.01960784,3.8203e-06,1.803220197
"RAT0001","C5A0104","1","B",79,0.19176389,0.51089666,1.7256388,5.21507705,0.73076923,0.02564103,4.57782e-05,1.763173595
"RAT0001","VDMWL06","1","1",66,0.41171017,0.54107588,3.64233448,5.14713671,0.75384615,0.01538462,4.25559e-05,1.809635701
"RAT0001","ZLF_QT1","1","R",138,0.71398746,0.57205288,11.93588178,8.13349116,0.7080292,0.02919708,1.1169e-06,2.093431196
"RAT0002","ALC0002","1","3",60,0.40824482,0.56902645,3.4350778,5.26994416,0.79661017,0,5.1985e-06,1.892631036
"RAT0002","C5A0104","1","A",61,0.47320494,0.60910631,4.16075807,5.89925816,0.76666667,0.01666667,3.60902e-05,1.965698796
"RAT0002","EMP0014","1","1",60,0.56604057,0.56762177,5.27408945,5.25073965,0.76271186,0,5.44035e-05,1.855407595
"RAT0002","SWP0002","1","2",93,0.66142188,0.56943317,8.45868901,6.60802631,0.70652174,0.0326087,7.4395e-05,1.936757541
"RAT0002","VOW0001","1","1",61,0.26530769,0.63139221,2.13144749,6.25408501,0.78333333,0,1.13674e-05,2.040134041
"RAT0002","ZLF0050","1","1",103,0.57910176,0.51189293,7.17399981,5.98855103,0.71568627,0.00980392,1.32069e-05,1.826434303
"RAT0003","MAV0001","1","1",90,-0.24951594,0.61295034,-2.43081363,7.27734203,0.70786517,0.01123596,8.78199e-05,2.048549713
"RHH0001","185_QT6","1","R",68,0.65569521,0.51082007,7.10849544,4.82724379,0.74626866,0.01492537,5.54004e-05,1.739813109
"RHH0001","HOK0005","1","0",94,0.80609104,0.57286636,13.13580873,6.70377511,0.77419355,0,1.234e-07,2.017437421
"RHH0001","VEND088","1","T",84,0.53969569,0.52124859,5.84047305,5.53091135,0.72289157,0.01204819,4.88049e-05,1.797231295
"RHH0003","IALP065","1","B",56,0.21048041,0.58903065,1.5967344,5.35628799,0.76363636,0.01818182,9.2159e-05,1.888295809
"RHW0002","COS0001","0","1",97,0.62831345,0.55653157,7.9132437,6.52891911,0.77083333,0.02083333,1.113e-07,1.980256811
"ROSN_QT1","NOVY126","R","T",60,0.56518911,0.58524742,5.26242806,5.4968063,0.76271186,0,5.44035e-05,1.89763991
"ROSN_QT1","TROY163","R","T",73,0.63851859,0.61302216,7.0399752,6.53795809,0.76388889,0.02777778,7.5225e-06,2.030706859
"ROSN_QT1","TROY210","R","T",54,0.68072062,0.5370942,6.76509102,4.59151046,0.77358491,0,6.79202e-05,1.769830156
"SAND101","ELT0005","T","0",64,0.28875864,0.54805483,2.39392735,5.15921722,0.76190476,0.01587302,3.21596e-05,1.825881312
"SAND101","HORB105","T","T",70,0.50134366,0.54953644,4.81303854,5.42400682,0.76811594,0.02898551,8.4177e-06,1.860053062
"SAND101","OFBG_QT3","T","R",121,-0.00600331,0.52496694,-0.0657642,6.72842326,0.73333333,0.025,3.186e-07,1.931142596
"SAND101","TROY186","T","T",56,0.42614659,0.63639015,3.49347623,6.06260226,0.76363636,0.03636364,9.2159e-05,2.006286736
"SARR203","SARR207","T","T",96,0.89047021,0.6599359,19.07348953,8.51607804,0.70526316,0.02105263,6.29913e-05,2.216806864
"SARR204","SARR217","T","T",63,0.85605625,0.50442094,13.040858,4.562647,0.77419355,0.01612903,1.57446e-05,1.73487919
"SARR207","SARR203","T","T",96,0.89047021,0.6599359,19.07348953,8.51607804,0.70526316,0.02105263,6.29913e-05,2.216806864
"SARR213","1TN0093","T","A",70,0.54931522,0.52586744,5.46059339,5.09826542,0.76811594,0,8.4177e-06,1.803809922
"SARR214","ELT0005","T","0",64,0.28537665,0.58261242,2.36338738,5.64440985,0.82539683,0,2.398e-07,1.972450235
"SARR214","OFBG209","T","Q",66,0.28705368,0.50512802,2.41597838,4.68228987,0.76923077,0.01538462,1.41697e-05,1.742587777
"SARR215","202015","T","B",54,0.77058123,0.51059968,8.80205255,4.28228322,0.77358491,0.03773585,6.79202e-05,1.712412912
"SARR215","202032","T","0",54,-0.30449821,0.62090089,-2.327297,5.71175197,0.81132075,0.01886792,5.818e-06,2.003396837
"SARR215","202032","T","Q",54,-0.30449821,0.62090089,-2.327297,5.71175197,0.81132075,0.01886792,5.818e-06,2.003396837
"SARR216","195035","T","A",78,0.54236002,0.52150788,5.66471647,5.32835525,0.77922078,0.03896104,9.569e-07,1.833564185
"SARR216","195050","T","A",78,0.52422953,0.58081946,5.40185496,6.22022736,0.75324675,0.03896104,8.8112e-06,1.956088946
"SARR216","HORB105","T","T",67,0.49879558,0.6704173,4.67536923,7.28462502,0.74242424,0.03030303,8.18466e-05,2.141304042
"SARR216","HORB324","T","T",76,0.61192304,0.5253321,6.70033246,5.31095545,0.73333333,0.04,5.31213e-05,1.789760975
"SARR217","SARR204","T","T",63,0.85605625,0.50442094,13.040858,4.562647,0.77419355,0.01612903,1.57446e-05,1.73487919
"SARR606","FLEV128","T","T",63,-0.08671137,0.5228776,-0.68534736,4.79090493,0.77419355,0.01612903,1.57446e-05,1.776161643
"SARR606","TROY217","T","T",54,0.47888817,0.52023037,3.97135677,4.39264692,0.79245283,0,2.061e-05,1.751947892
"SARR609","FLEV103","T","T",54,0.37862053,0.59555195,2.97811367,5.34606797,0.81132075,0,5.818e-06,1.941479497
"SARR614","HORB348","T","T",50,0.38414295,0.58758975,2.91246339,5.03107693,0.79591837,0.02040816,3.43006e-05,1.886615813
"SARR616","ELT2003","T","1",70,0.63256881,0.64878064,6.78435496,7.03042659,0.73913043,0,7.10526e-05,2.090953729
"SARR620","HORB206","T","T",60,-0.03807091,0.50620894,-0.29264039,4.47022705,0.76271186,0.03389831,5.44035e-05,1.715943505
"SARR629","UDP0003","T","1",68,0.59814492,0.50672512,6.10943442,4.77510458,0.74626866,0.01492537,5.54004e-05,1.730504238
"SARR632","METZ616","T","T",55,0.33315878,0.56151297,2.59654582,4.94022297,0.77777778,0.01851852,4.45571e-05,1.833313047
"SARR635","SARR636","T","T",199,0.92175667,0.60714806,33.44845161,10.72470441,0.73232323,0.03535354,1e-10,2.411941731
"SARR636","SARR635","T","T",199,0.92175667,0.60714806,33.44845161,10.72470441,0.73232323,0.03535354,1e-10,2.411941731
"SAUL_QT2","SILL115","R","Q",84,0.32180349,0.5584069,3.09648211,6.09545508,0.73493976,0.04819277,1.86218e-05,1.902892168
"SAUL103","TROY168","T","T",64,0.43431661,0.50651927,3.82707956,4.62561377,0.74603175,0.01587302,9.39791e-05,1.715112397
"SAUL105","SAUL110","T","T",90,0.36667702,0.63221035,3.71820326,7.65446988,0.74157303,0.05617978,5.1645e-06,2.139230368
"SAUL110","SAUL105","T","T",90,0.36667702,0.63221035,3.71820326,7.65446988,0.74157303,0.05617978,5.1645e-06,2.139230368
"SEME102","ALC0002","T","3",60,0.53952929,0.61738178,4.92205026,5.97693741,0.79661017,0,5.1985e-06,2.011685691
"SEME102","SEME104","T","T",143,0.70261782,0.58074915,11.76649921,8.47090254,0.72535211,0.02112676,7.84e-08,2.153191514
"SEME104","SEME102","T","T",143,0.70261782,0.58074915,11.76649921,8.47090254,0.72535211,0.02112676,7.84e-08,2.153191514
"SILL_QT1","ATT_QT1","R","R",73,0.31861848,0.63425863,2.85221633,6.91270662,0.76388889,0,7.5225e-06,2.089418182
"SILL_QT1","BHC0028","R","0",50,-0.20440977,0.54202945,-1.4617323,4.46867107,0.79591837,0,3.43006e-05,1.784814927
"SILL_QT1","DIFO054","R","Q",73,-0.00366678,0.53514514,-0.03111386,5.33786205,0.77777778,0.01388889,2.4285e-06,1.846709125
"SILL_QT1","DIFO054","R","1",73,-0.00366678,0.53514514,-0.03111386,5.33786205,0.77777778,0.01388889,2.4285e-06,1.846709125
"SILL_QT1","SILL137","R","T",55,0.6297143,0.71350815,5.95684406,7.41374518,0.77777778,0.03703704,4.45571e-05,2.232660448
"SILL_QT2","SILL_QT3","R","R",104,0.40706845,0.63105107,4.52299555,8.21575882,0.7184466,0.01941748,9.2508e-06,2.171073552
"SILL_QT2","SILL_QT5","R","R",100,0.38956607,0.53855636,4.20862074,6.3274418,0.71717172,0.02020202,1.54858e-05,1.88847226
"SILL_QT3","SILL_QT2","R","R",104,0.40706845,0.63105107,4.52299555,8.21575882,0.7184466,0.01941748,9.2508e-06,2.171073552
"SILL_QT3","SILL_QT4","R","R",100,0.50624294,0.67581845,5.84080094,9.0768562,0.73737374,0.01010101,2.3162e-06,2.32087781
"SILL_QT3","SILL_QT5","R","R",102,0.37284232,0.54208527,4.03819404,6.45091184,0.7029703,0,4.51031e-05,1.890146754
"SILL_QT3","SILL102","R","T",88,0.47156602,0.67521654,4.98789017,8.48906525,0.71264368,0,7.28391e-05,2.236766745
"SILL_QT3","SILL105","R","T",95,0.83114074,0.75177998,14.4915618,10.99446366,0.79787234,0.03191489,7.7e-09,2.649098686
"SILL_QT3","SILL113","R","T",59,0.28104725,0.52853027,2.23028613,4.70049254,0.75862069,0.03448276,8.17561e-05,1.757200214
"SILL_QT3","SILL132","R","Q",92,0.32878362,0.62205121,3.32102742,7.53700215,0.75824176,0.01098901,8.353e-07,2.133993185
"SILL_QT3","SILL132","R","T",92,0.32878362,0.62205121,3.32102742,7.53700215,0.75824176,0.01098901,8.353e-07,2.133993185
"SILL_QT3","ZWS6056","R","0",95,0.34869053,0.59837944,3.60706716,7.20228374,0.71276596,0.0212766,3.69633e-05,2.031373774
"SILL_QT4","IWRD577","R","A",75,0.15692383,0.51527777,1.36684409,5.13700797,0.77027027,0,3.3209e-06,1.799248837
"SILL_QT4","SILL_QT3","R","R",100,0.50624294,0.67581845,5.84080094,9.0768562,0.73737374,0.01010101,2.3162e-06,2.32087781
"SILL_QT4","SILL132","R","T",96,0.86944068,0.67304648,17.15307442,8.82291258,0.72631579,0.02105263,1.02559e-05,2.281653528
"SILL_QT4","SILL132","R","Q",96,0.86944068,0.67304648,17.15307442,8.82291258,0.72631579,0.02105263,1.02559e-05,2.281653528
"SILL_QT5","SILL_QT2","R","R",100,0.38956607,0.53855636,4.20862074,6.3274418,0.71717172,0.02020202,1.54858e-05,1.88847226
"SILL_QT5","SILL_QT3","R","R",102,0.37284232,0.54208527,4.03819404,6.45091184,0.7029703,0,4.51031e-05,1.890146754
"SILL_QT6","DAMP108","R","T",62,0.64217436,0.63416435,6.54293364,6.35311286,0.7704918,0.03278689,2.38711e-05,2.039967436
"SILL_QT6","FLEV104","R","T",58,0.62662401,0.68630656,6.07054496,7.061406,0.78947368,0,1.23703e-05,2.18192084
"SILL_QT6","SILL123","R","T",60,0.88373996,0.85729625,14.50523596,12.68196742,0.84745763,0,9.41e-08,2.972950622
"SILL_QT6","TROY020","R","T",72,0.5150378,0.56459492,5.06293785,5.72319164,0.76056338,0.02816901,1.12783e-05,1.897477464
"SILL_QT6","TROY053","R","T",97,0.50908411,0.54458673,5.79515273,6.32877813,0.73958333,0.03125,2.668e-06,1.917047873
"SILL_QT6","TROY055","R","T",100,0.49044719,0.60342073,5.59959934,7.49108128,0.71717172,0.03030303,1.54858e-05,2.069700578
"SILL_QT6","TROY056","R","Q",89,0.28370363,0.53709576,2.77541208,5.93902709,0.71590909,0.01136364,5.10399e-05,1.846907559
"SILL_QT6","TROY072","R","T",108,0.39489298,0.54131445,4.44615664,6.62825796,0.70093458,0.00934579,3.22501e-05,1.905074826
"SILL_QT6","TROY099","R","T",88,0.44002115,0.50396267,4.57049171,5.41092966,0.74712644,0,4.0251e-06,1.792182076
"SILL_QT6","TROY201","R","T",62,0.55706067,0.65234126,5.23892912,6.66690125,0.7704918,0.01639344,2.38711e-05,2.089523185
"SILL_QT6","TROY208","R","T",55,0.56395751,0.62819257,5.01841278,5.8778543,0.7962963,0.01851852,1.33281e-05,2.0122743
"SILL_QT6","TROY216","R","T",76,0.48298797,0.59375658,4.77691822,6.34775459,0.73333333,0.01333333,5.31213e-05,1.961865369
"SILL_QT6","TROY224","R","T",133,0.61686515,0.61218917,9.00460101,8.86141997,0.72727273,0.03030303,1.767e-07,2.225603897
"SILL_QT6","VEND143","R","T",122,0.57779198,0.59296296,7.78710584,8.06674609,0.7107438,0.00826446,3.5459e-06,2.110381369
"SILL_QT6","VEND217","R","T",108,0.57026062,0.54195997,7.18086602,6.63944644,0.72897196,0.01869159,2.169e-06,1.934876574
"SILL_QT6","VEND226","R","T",152,0.54773988,0.58751638,8.0448825,8.89207572,0.72847682,0.01986755,1.96e-08,2.205200772
"SILL_QT7","METZ647","R","T",95,0.18542249,0.56109466,1.82946262,6.53698598,0.75531915,0.06382979,7.39e-07,1.970112408
"SILL_QT7","OSN0003","R","1",88,0.41676107,0.52264174,4.27636944,5.68502302,0.72413793,0.04597701,2.89925e-05,1.815281972
"SILL_QT7","SILL139","R","T",103,0.76877063,0.82517781,12.14058506,14.681058,0.75490196,0.03921569,2.622e-07,3.04818557
"SILL101","SILL117","T","T",113,0.77238314,0.65897758,12.86947351,9.23039738,0.72321429,0.02678571,2.3062e-06,2.305231608
"SILL102","SILL_QT3","T","R",88,0.47156602,0.67521654,4.98789017,8.48906525,0.71264368,0,7.28391e-05,2.236766745
"SILL105","SILL_QT3","T","R",95,0.83114074,0.75177998,14.4915618,10.99446366,0.79787234,0.03191489,7.7e-09,2.649098686
"SILL105","VDMWL10","T","1",65,0.00982572,0.61504073,0.07860955,6.19120264,0.78125,0.03125,6.7953e-06,2.015410994
"SILL110","SILL111","T","T",51,0.68322414,0.79847464,6.61608668,9.28415003,0.78,0.02,7.50132e-05,2.506889643
"SILL111","SILL110","T","T",51,0.68322414,0.79847464,6.61608668,9.28415003,0.78,0.02,7.50132e-05,2.506889643
"SILL113","SILL_QT3","T","R",59,0.28104725,0.52853027,2.23028613,4.70049254,0.75862069,0.03448276,8.17561e-05,1.757200214
"SILL115","SAUL_QT2","Q","R",84,0.32180349,0.5584069,3.09648211,6.09545508,0.73493976,0.04819277,1.86218e-05,1.902892168
"SILL115","TROY032","Q","T",84,0.38472638,0.586193,3.79729977,6.55195067,0.72289157,0.01204819,4.88049e-05,1.964279637
"SILL115","TROY143","T","Q",60,0.67153769,0.62918157,6.96138314,6.16487953,0.76271186,0.01694915,5.44035e-05,2.008381383
"SILL115","TROY143","Q","Q",60,0.67153769,0.62918157,6.96138314,6.16487953,0.76271186,0.01694915,5.44035e-05,2.008381383
"SILL115","TROY172","Q","T",74,0.50842022,0.62602371,5.04459218,6.81195163,0.79452055,0.02739726,4.834e-07,2.101739423
"SILL115","TROY214","Q","T",84,0.55253717,0.59448071,6.03950109,6.69467196,0.73493976,0.03614458,1.86218e-05,1.998887666
"SILL115","VEND096","Q","T",71,0.31157744,0.55081487,2.74340869,5.48198114,0.74285714,0.02857143,4.82849e-05,1.841870124
"SILL115","ZWS4016","Q","3",84,0.35951663,0.54830787,3.51003814,5.93719729,0.75903614,0.02409639,2.36e-06,1.901063739
"SILL117","SILL101","T","T",113,0.77238314,0.65897758,12.86947351,9.23039738,0.72321429,0.02678571,2.3062e-06,2.305231608
"SILL120","195024","T","A",64,0.42524946,0.55268307,3.72931361,5.22183247,0.76190476,0.04761905,3.21596e-05,1.836771077
"SILL120","ALC0103","T","1",64,0.20706186,0.53580003,1.67990978,4.99664721,0.77777778,0.04761905,1.03569e-05,1.813242531
"SILL120","DAMB110","T","T",56,0.3479125,0.53249951,2.75212145,4.62301056,0.76363636,0.01818182,9.2159e-05,1.758436926
"SILL120","HORB324","T","T",64,0.45357076,0.52982057,4.03952466,4.9189522,0.80952381,0.01587302,8.945e-07,1.8312396
"SILL120","SILL146","T","T",64,0.75271082,0.80995112,9.07487688,10.87398114,0.76190476,0.01587302,3.21596e-05,2.659253994
"SILL120","SILL151","T","T",54,0.66794701,0.77447448,6.5340901,8.82827908,0.81132075,0.01886792,5.818e-06,2.468623138
"SILL120","TROY170","T","Q",64,0.31154417,0.57108856,2.60231825,5.47791334,0.74603175,0.01587302,9.39791e-05,1.864911644
"SILL120","TROY170","T","T",64,0.31154417,0.57108856,2.60231825,5.47791334,0.74603175,0.01587302,9.39791e-05,1.864911644
"SILL123","SILL_QT6","T","R",60,0.88373996,0.85729625,14.50523596,12.68196742,0.84745763,0,9.41e-08,2.972950622
"SILL123","VEND034","T","T",52,0.40948798,0.57842142,3.20539224,5.0139341,0.80392157,0,1.41921e-05,1.8837364
"SILL132","SILL_QT3","Q","R",92,0.32878362,0.62205121,3.32102742,7.53700215,0.75824176,0.01098901,8.353e-07,2.133993185
"SILL132","SILL_QT3","T","R",92,0.32878362,0.62205121,3.32102742,7.53700215,0.75824176,0.01098901,8.353e-07,2.133993185
"SILL132","SILL_QT4","T","R",96,0.86944068,0.67304648,17.15307442,8.82291258,0.72631579,0.02105263,1.02559e-05,2.281653528
"SILL132","SILL_QT4","Q","R",96,0.86944068,0.67304648,17.15307442,8.82291258,0.72631579,0.02105263,1.02559e-05,2.281653528
"SILL137","SILL_QT1","T","R",55,0.6297143,0.71350815,5.95684406,7.41374518,0.77777778,0.03703704,4.45571e-05,2.232660448
"SILL139","FLEV113","T","T",57,0.57127624,0.54360704,5.20864939,4.80317679,0.78571429,0.01785714,1.90128e-05,1.809639009
"SILL139","MRW0002","T","3",111,0.41205883,0.54731824,4.74309952,6.82758078,0.7,0.03636364,2.72588e-05,1.930076318
"SILL139","SILL_QT7","T","R",103,0.76877063,0.82517781,12.14058506,14.681058,0.75490196,0.03921569,2.622e-07,3.04818557
"SILL146","195021","T","A",85,0.10267327,0.52047098,0.94601564,5.55314542,0.78571429,0,1.63e-07,1.861499812
"SILL146","195024","T","A",90,0.21320604,0.50535993,2.0587173,5.49385662,0.71910112,0.03370787,3.56516e-05,1.773846712
"SILL146","1TN0100","T","M",77,-0.12822877,0.51169758,-1.12717778,5.15783086,0.73684211,0.01315789,3.6358e-05,1.764322776
"SILL146","C4A0201","T","C",81,0.2100456,0.61805988,1.92157221,6.98794001,0.75,0.0125,7.7442e-06,2.066853881
"SILL146","FLEV146","T","T",56,0.06840643,0.53057789,0.50850686,4.59977448,0.76363636,0,9.2159e-05,1.754191698
"SILL146","MRW0002","T","0",90,0.35961895,0.50275672,3.6358816,5.45595051,0.70786517,0.02247191,8.78199e-05,1.756216941
"SILL146","SILL120","T","T",64,0.75271082,0.80995112,9.07487688,10.87398114,0.76190476,0.01587302,3.21596e-05,2.659253994
"SILL146","SILL150","T","T",71,0.81319157,0.80219033,11.69019624,11.16035186,0.78571429,0,1.745e-06,2.703939806
"SILL146","SILL151","T","T",54,0.6603862,0.81477999,6.40233961,10.13412113,0.83018868,0,1.5274e-06,2.658380783
"SILL150","SILL146","T","T",71,0.81319157,0.80219033,11.69019624,11.16035186,0.78571429,0,1.745e-06,2.703939806
"SILL150","SILL151","T","T",54,0.56630133,0.72997764,5.00211661,7.70178024,0.77358491,0,6.79202e-05,2.273740574
"SILL150","TROY170","T","Q",71,0.20384675,0.55956254,1.7420831,5.60827954,0.74285714,0,4.82849e-05,1.863247634
"SILL150","TROY170","T","T",71,0.20384675,0.55956254,1.7420831,5.60827954,0.74285714,0,4.82849e-05,1.863247634
"SILL151","195009","T","A",54,0.00433148,0.65696776,0.03153396,6.28378375,0.79245283,0,2.061e-05,2.077798965
"SILL151","195021","T","A",54,0.1644489,0.60757731,1.21373029,5.51620291,0.81132075,0,5.818e-06,1.970518351
"SILL151","195035","T","A",54,0.21068462,0.61862979,1.56902539,5.67786875,0.77358491,0,6.79202e-05,1.960001575
"SILL151","BAR0006","T","Q",54,0.05180508,0.5062911,0.37765382,4.23362153,0.79245283,0,2.061e-05,1.722106083
