"Series_A","Series_B","Radius_A","Radius_B","overlap","r","r_wuchs","t","t_wuchs","SGC","SSGC","p","sum_sims"
"TROY079","TROY052","T","T",120,0.4890457,0.64087486,6.11614655,9.06887887,0.69747899,0.02521008,1.64378e-05,2.245241737
"TROY079","TROY059","T","T",105,0.76988657,0.6468363,12.30267954,8.60795022,0.69230769,0.00961538,8.76994e-05,2.199939012
"TROY079","TROY091","T","T",105,0.69775789,0.66581035,9.93358598,9.05648939,0.73076923,0,2.5165e-06,2.302228519
"TROY079","TROY097","T","T",107,0.74254647,0.73059784,11.41392356,10.96413608,0.74528302,0.02830189,4.402e-07,2.572294468
"TROY079","TROY110","T","Q",53,0.50793444,0.58103795,4.25213081,5.09836705,0.75,0,0.000311491,1.840874655
"TROY079","TROY137","T","T",55,0.58251725,0.66127488,5.26637984,6.41764236,0.7037037,0,0.0027550771,2.006742816
"TROY079","TROY215","T","T",82,0.65362557,0.51835149,7.77284571,5.42148273,0.71604938,0,0.0001007042,1.776549143
"TROY079","TROY217","T","T",54,0.58928134,0.58830097,5.3099204,5.24620083,0.75471698,0,0.0002082971,1.867638033
"TROY080","TROY061","T","T",84,0.76065807,0.62806838,10.67533773,7.30879833,0.77108434,0,7.837e-07,2.130032553
"TROY081","185348","T","B",60,0.27853955,0.54390334,2.22766314,4.93625082,0.74576271,0.01694915,0.0001597009,1.783291132
"TROY081","185348","Q","B",60,0.27853955,0.54390334,2.22766314,4.93625082,0.74576271,0.01694915,0.0001597009,1.783291132
"TROY081","TROY027","T","T",51,0.64036924,0.54245597,5.89544021,4.52001314,0.78,0.04,7.50132e-05,1.774457284
"TROY081","TROY030","T","T",57,0.2976344,0.64438832,2.33302473,6.24940699,0.71428571,0.01785714,0.0013406411,1.983614729
"TROY081","TROY030","Q","T",57,0.2976344,0.64438832,2.33302473,6.24940699,0.71428571,0.01785714,0.0013406411,1.983614729
"TROY081","TROY039","Q","T",66,0.37536063,0.6056739,3.26499424,6.08937061,0.72307692,0.03076923,0.0003218994,1.937687881
"TROY081","TROY088","T","T",68,0.38499794,0.59758832,3.4145459,6.05489113,0.70149254,0.02985075,0.0009717692,1.904569973
"TROY081","TROY124","Q","T",66,0.34607361,0.57294824,2.97389974,5.59252464,0.73846154,0.01538462,0.0001205147,1.870662244
"TROY081","TROY184","Q","T",66,0.22286497,0.67178224,1.84315134,7.25517038,0.73846154,0.04615385,0.0001205147,2.135760818
"TROY081","TROY185","Q","T",66,0.77539321,0.76560023,9.89965258,9.52066453,0.70769231,0.04615385,0.00081122,2.425358993
"TROY081","TROY186","Q","T",56,0.51470693,0.72280131,4.45220355,7.68603983,0.70909091,0.03636364,0.0019266038,2.200496203
"TROY081","TROY186","T","T",56,0.51470693,0.72280131,4.45220355,7.68603983,0.70909091,0.03636364,0.0019266038,2.200496203
"TROY082","TROY008","T","T",75,0.32052917,0.6366497,2.91087808,7.05377076,0.72972973,0.01351351,7.73649e-05,2.071756506
"TROY082","TROY028","T","T",75,0.23940606,0.51255793,2.12113231,5.10019605,0.72972973,0.01351351,7.73649e-05,1.752307265
"TROY083","068056","Q","0",55,-0.16101063,0.51636363,-1.1988231,4.38967557,0.7037037,0.03703704,0.0027550771,1.659034887
"TROY083","DIFO035","T","1",67,0.3340533,0.51477922,2.87926347,4.84098041,0.74242424,0.03030303,8.18466e-05,1.741301501
"TROY083","FLEV127","T","T",57,0.72645384,0.5425877,7.91059662,4.79040733,0.71428571,0.05357143,0.0013406411,1.735914143
"TROY083","FLEV127","Q","T",57,0.72645384,0.5425877,7.91059662,4.79040733,0.71428571,0.05357143,0.0013406411,1.735914143
"TROY083","FLEV137","Q","T",54,0.14901544,0.544046,1.09709799,4.67570027,0.79245283,0.03773585,2.061e-05,1.804068857
"TROY083","FLEV137","T","T",54,0.14901544,0.544046,1.09709799,4.67570027,0.79245283,0.03773585,2.061e-05,1.804068857
"TROY083","HORB336","Q","T",64,0.2263934,0.62086,1.84484146,6.23615595,0.71428571,0.04761905,0.0006697294,1.958761305
"TROY083","TROY026","T","T",59,0.59987939,0.67799008,5.71003611,6.96356209,0.70689655,0.01724138,0.0016251517,2.081242839
"TROY083","TROY026","Q","T",59,0.59987939,0.67799008,5.71003611,6.96356209,0.70689655,0.01724138,0.0016251517,2.081242839
"TROY083","TROY049","T","T",56,0.11816448,0.57085292,0.88251411,5.10916891,0.78181818,0.01818182,2.91459e-05,1.863587991
"TROY083","TROY084","Q","Q",156,0.84562726,0.75003087,19.72366026,14.07257139,0.77419355,0.01935484,0,2.931481559
"TROY083","TROY084","T","Q",156,0.84562726,0.75003087,19.72366026,14.07257139,0.77419355,0.01935484,0,2.931481559
"TROY083","TROY172","Q","T",136,0.44678114,0.53779108,5.80245543,7.38411004,0.74814815,0.02222222,8.1e-09,2.024350234
"TROY083","TROY216","Q","T",59,-0.07054388,0.579813,-0.53858802,5.37280684,0.77586207,0.03448276,2.64794e-05,1.892955754
"TROY083","VDMM002","T","1",58,0.17299322,0.56322424,1.3260632,5.10076653,0.70175439,0.01754386,0.0023158069,1.775055283
"TROY083","VL00373","T","1",51,0.33593437,0.52929202,2.52197849,4.36689146,0.7,0.02,0.004677735,1.665981166
"TROY084","TROY083","Q","Q",156,0.84562726,0.75003087,19.72366026,14.07257139,0.77419355,0.01935484,0,2.931481559
"TROY084","TROY083","Q","T",156,0.84562726,0.75003087,19.72366026,14.07257139,0.77419355,0.01935484,0,2.931481559
"TROY084","TROY138","Q","T",99,0.27710618,0.53307593,2.85501561,6.20540275,0.71428571,0.01020408,2.20905e-05,1.867901915
"TROY084","TROY138","T","T",99,0.27710618,0.53307593,2.85501561,6.20540275,0.71428571,0.01020408,2.20905e-05,1.867901915
"TROY085","DAMB101","T","T",51,0.24474218,0.50168569,1.7848697,4.05964966,0.74,0.02,0.0006885139,1.647650656
"TROY085","ELT0005","T","1",62,0.21254102,0.52938621,1.69881266,4.83345123,0.72131148,0,0.0005462334,1.734042813
"TROY085","IOSS001","T","0",63,0.13814601,0.51645824,1.09829333,4.71050975,0.74193548,0.01612903,0.0001389647,1.729444695
"TROY085","SARR216","T","T",50,-0.06153841,0.54179788,-0.43158682,4.46596844,0.71428571,0.06122449,0.0026997961,1.702680434
"TROY085","VEND274","T","T",60,0.430534,0.51360793,3.66395789,4.55874998,0.79661017,0.03389831,5.1985e-06,1.766093098
"TROY085","VFH0035","T","0",76,-0.09175733,0.54901457,-0.79800824,5.65055001,0.72,0.01333333,0.0001386794,1.834069571
"TROY086","TROY201","Q","T",62,0.49010587,0.51143477,4.39143289,4.61009517,0.72131148,0,0.0005462334,1.693755767
"TROY086","TROY201","T","T",62,0.49010587,0.51143477,4.39143289,4.61009517,0.72131148,0,0.0005462334,1.693755767
"TROY087","185020","Q","E",54,-0.10793611,0.56487164,-0.79040439,4.93632091,0.71698113,0.01886792,0.0015815242,1.775484861
"TROY087","185020","T","E",54,-0.10793611,0.56487164,-0.79040439,4.93632091,0.71698113,0.01886792,0.0015815242,1.775484861
"TROY087","1TN0092","Q","A",72,0.3286088,0.50157093,2.93171654,4.85072628,0.70422535,0.04225352,0.0005781419,1.690868908
"TROY087","BHC0006","Q","2",57,0.17631113,0.50942918,1.34038956,4.39043891,0.71428571,0.03571429,0.0013406411,1.662758781
"TROY087","NORR201","T","T",55,0.29753977,0.54616907,2.29018565,4.746675,0.72222222,0.01851852,0.0010908352,1.74305879
"TROY087","NORR201","Q","T",55,0.29753977,0.54616907,2.29018565,4.746675,0.72222222,0.01851852,0.0010908352,1.74305879
"TROY087","TROY055","Q","T",55,0.46335112,0.53963953,3.8422685,4.66641281,0.7037037,0.03703704,0.0027550771,1.709984511
"TROY087","TROY201","Q","T",62,0.04932994,0.53384409,0.38574877,4.89028147,0.70491803,0.01639344,0.0013698861,1.727790267
"TROY087","TROY201","T","T",62,0.04932994,0.53384409,0.38574877,4.89028147,0.70491803,0.01639344,0.0013698861,1.727790267
"TROY087","TROY208","Q","T",55,0.12207682,0.5354843,0.90383786,4.61595733,0.74074074,0,0.0004029383,1.737820773
"TROY087","TROY208","T","T",55,0.12207682,0.5354843,0.90383786,4.61595733,0.74074074,0,0.0004029383,1.737820773
"TROY088","TROY081","T","T",68,0.38499794,0.59758832,3.4145459,6.05489113,0.70149254,0.02985075,0.0009717692,1.904569973
"TROY088","TROY092","T","T",91,0.53514105,0.52256165,6.00972745,5.78211126,0.72222222,0.02222222,2.48266e-05,1.822994996
"TROY088","TROY186","T","T",56,0.41810143,0.54626344,3.41338838,4.79242567,0.70909091,0.03636364,0.0019266038,1.734596917
"TROY089","TROY010","T","T",55,0.19108827,0.56403236,1.43056752,4.97269659,0.81481481,0,3.7133e-06,1.876116829
"TROY089","TROY028","T","T",60,0.48077926,0.53185717,4.21163331,4.78311351,0.77966102,0,1.73724e-05,1.789829541
"TROY089","TROY031","T","T",74,0.24452361,0.6075455,2.15461762,6.49035966,0.73972603,0.02739726,4.19552e-05,1.996307496
"TROY089","TROY036","T","Q",134,0.31840274,0.53308369,3.87359893,7.23902216,0.67669173,0.03007519,4.5932e-05,1.933677636
"TROY089","TROY071","T","Q",104,0.75166782,0.59253385,11.56650618,7.42887673,0.74757282,0.03883495,5.03e-07,2.082994343
"TROY089","TROY187","T","T",151,0.48575998,0.50688228,6.80628441,7.17769956,0.66,0.02,8.88494e-05,1.884652236
"TROY090","ALC0103","T","0",58,0.38435226,0.51414256,3.14323904,4.48579845,0.70175439,0.03508772,0.0023158069,1.664476795
"TROY090","DMN4015","T","1",66,0.45293956,0.52436362,4.09595813,4.92652527,0.70769231,0.01538462,0.00081122,1.724708457
"TROY090","FLEV106","T","T",53,0.43885907,0.53666009,3.52193756,4.54198422,0.75,0.01923077,0.000311491,1.740858512
"TROY090","FLEV137","T","T",53,0.27659959,0.5591814,2.07556563,4.81681013,0.76923077,0,0.0001032174,1.810093183
"TROY090","HORB105","T","T",66,0.4136669,0.52553699,3.66320899,4.94174946,0.73846154,0.01538462,0.0001205147,1.758173476
"TROY090","HORB336","T","T",65,0.17842129,0.67540953,1.45064711,7.26957611,0.78125,0.03125,6.7953e-06,2.183617141
"TROY090","IALP062","T","C",66,0.4283943,0.61661735,3.82232876,6.26593493,0.78461538,0.03076923,4.4477e-06,2.027826223
"TROY090","SILL115","T","Q",58,0.42098572,0.53418345,3.50400965,4.72866273,0.70175439,0.03508772,0.0023158069,1.708804113
"TROY090","SILL121","T","Q",60,0.42979738,0.59018592,3.65626712,5.56782342,0.72881356,0.05084746,0.0004395874,1.875781822
"TROY090","TROY012","T","T",66,0.31218815,0.51911974,2.6493553,4.85895697,0.75384615,0.04615385,4.25559e-05,1.758861587
"TROY090","TROY025","T","T",56,0.68665525,0.54097627,7.00479972,4.72671643,0.78181818,0.01818182,2.91459e-05,1.795466093
"TROY090","TROY034","T","T",66,0.30046339,0.58039877,2.53976746,5.70183637,0.8,0.03076923,1.3158e-06,1.950582407
"TROY090","TROY044","T","T",63,0.35062598,0.62996367,2.94798273,6.33533053,0.79032258,0.03225806,4.8308e-06,2.053819303
"TROY090","TROY064","T","T",66,0.41125313,0.56311324,3.63746753,5.45137501,0.72307692,0.01538462,0.0003218994,1.831327661
"TROY090","TROY067","T","T",66,0.39315818,0.51192831,3.44735515,4.76751121,0.83076923,0.01538462,9.63e-08,1.819448661
"TROY090","TROY068","T","T",66,0.47211785,0.64388031,4.31784769,6.73227808,0.73846154,0.04615385,0.0001205147,2.055569658
"TROY090","TROY092","T","T",66,0.52493535,0.57472909,4.97233553,5.6184614,0.75384615,0.01538462,4.25559e-05,1.89042138
"TROY090","TROY102","T","T",54,0.5232651,0.73264068,4.47026717,7.76230647,0.73584906,0.01886792,0.0005947133,2.244720387
"TROY090","TROY105","T","T",66,0.50838679,0.70915389,4.75973537,8.04652305,0.73846154,0.01538462,0.0001205147,2.252267735
"TROY090","TROY120","T","T",66,0.27569432,0.582644,2.31233223,5.73519668,0.73846154,0.03076923,0.0001205147,1.894625208
"TROY090","TROY121","T","T",66,0.1511806,0.50621179,1.23302922,4.69579208,0.72307692,0.01538462,0.0003218994,1.698867918
"TROY090","TROY127","T","T",66,0.39854083,0.59311845,3.50339293,5.89350138,0.75384615,0.01538462,4.25559e-05,1.936314738
"TROY090","TROY172","T","T",66,0.52396244,0.60567636,4.95962787,6.08940968,0.75384615,0.01538462,4.25559e-05,1.968463478
"TROY090","TROY173","T","T",66,0.54048321,0.73385702,5.1791645,8.64245817,0.81538462,0.04615385,3.668e-07,2.413487457
"TROY090","TROY176","T","T",66,0.26448174,0.6735416,2.21105402,7.28991104,0.75384615,0.03076923,4.25559e-05,2.156378854
"TROY090","TROY180","T","T",66,0.37962524,0.5168742,3.30829432,4.83025373,0.75384615,0.01538462,4.25559e-05,1.753745723
"TROY090","TROY187","T","T",66,0.16728261,0.5471991,1.36795132,5.23008347,0.70769231,0.03076923,0.00081122,1.777899757
"TROY090","TROY192","T","T",66,-0.08545243,0.51435742,-0.69146873,4.798245,0.70769231,0.03076923,0.00081122,1.70187423
"TROY090","TROY208","T","T",55,0.54602063,0.55561047,4.78939027,4.86492355,0.74074074,0,0.0004029383,1.782843565
"TROY090","TROY214","T","T",66,0.30204589,0.52813926,2.55448309,4.97565254,0.72307692,0,0.0003218994,1.748781434
"TROY090","TROY216","T","T",60,0.55040257,0.52621049,5.06375065,4.71274089,0.77966102,0.01694915,1.73724e-05,1.777145599
"TROY090","VEND114","T","T",55,0.30153836,0.51035995,2.32401903,4.32051808,0.7037037,0.01851852,0.0027550771,1.646115458
"TROY090","VEND129","T","T",56,0.31198114,0.50649228,2.43526212,4.31657491,0.74545455,0.01818182,0.0002719197,1.683604321
"TROY090","VLD0001","T","2",58,0.23276403,0.54045797,1.80696122,4.80693657,0.71929825,0.01754386,0.0009285334,1.740449877
"TROY091","TROY052","T","T",106,0.36372428,0.64233182,4.00111451,8.54683848,0.72380952,0.01904762,4.5024e-06,2.220825188
"TROY091","TROY059","T","T",125,0.87501061,0.78042991,20.12730987,13.8432298,0.82258065,0.01612903,0,2.98733354
"TROY091","TROY069","T","T",107,0.71476755,0.67660124,10.52242086,9.41549968,0.73584906,0.02830189,1.1952e-06,2.354000268
"TROY091","TROY079","T","T",105,0.69775789,0.66581035,9.93358598,9.05648939,0.73076923,0,2.5165e-06,2.302228519
"TROY091","TROY097","T","T",122,0.70316445,0.6233547,10.87835798,8.73278709,0.69421488,0.02479339,1.93097e-05,2.190848289
"TROY091","TROY187","T","T",125,0.51559083,0.55350691,6.70067976,7.37074921,0.74193548,0.02419355,7.12e-08,2.032517311
"TROY091","VEND096","T","T",89,0.32760701,0.51708175,3.25273109,5.63478744,0.73863636,0.01136364,7.5623e-06,1.819196854
"TROY092","FLEV101","T","T",57,0.17978713,0.50390176,1.36768947,4.32646952,0.71428571,0,0.0013406411,1.650834422
"TROY092","FLEV148","T","T",56,0.19748133,0.55351979,1.49398223,4.88394242,0.72727273,0,0.0007489604,1.769186762
"TROY092","SILL121","T","Q",64,0.34328677,0.50695738,2.90104919,4.6309978,0.71428571,0.03174603,0.0006697294,1.68434287
"TROY092","TROY088","T","T",91,0.53514105,0.52256165,6.00972745,5.78211126,0.72222222,0.02222222,2.48266e-05,1.822994996
"TROY092","TROY090","T","T",66,0.52493535,0.57472909,4.97233553,5.6184614,0.75384615,0.01538462,4.25559e-05,1.89042138
"TROY092","TROY105","T","T",109,0.61058538,0.57457434,8.01235677,7.26180683,0.71296296,0.01851852,9.584e-06,2.013717983
"TROY092","TROY120","T","T",89,0.17862511,0.62900094,1.70304171,7.54681752,0.70454545,0.01136364,0.0001242361,2.088228142
"TROY092","TROY187","T","T",120,0.4068017,0.58953036,4.85780244,7.92815699,0.68067227,0.02521008,8.08712e-05,2.063018329
"TROY092","TROY192","T","T",120,0.21776455,0.53306598,2.4339422,6.84405963,0.68067227,0.01680672,8.08712e-05,1.898144213
"TROY092","TROY208","T","T",55,0.40408844,0.50311371,3.24627395,4.23818255,0.75925926,0,0.0001387885,1.686191225
"TROY094","HORB319","T","T",60,0.59527209,0.54878199,5.69039705,4.9994875,0.74576271,0.05084746,0.0001597009,1.79449345
"TROY094","TROY208","T","T",55,0.15625101,0.57162326,1.16248411,5.07178292,0.75925926,0.01851852,0.0001387885,1.838060812
"TROY094","TROY216","T","T",76,0.2545167,0.63228833,2.27923826,7.0206752,0.78666667,0.01333333,6.863e-07,2.12102252
"TROY095","C4A1601","T","B",77,0.38368066,0.5450087,3.62206192,5.62946409,0.72368421,0.02631579,9.61659e-05,1.831639319
"TROY095","NOVY125","T","T",53,0.56582166,0.55011841,4.94852783,4.7044594,0.73076923,0,0.0008740872,1.75133358
"TROY095","NOVY125","Q","T",53,0.56582166,0.55011841,4.94852783,4.7044594,0.73076923,0,0.0008740872,1.75133358
"TROY095","NOVY141","Q","T",51,0.52127668,0.53147422,4.31923567,4.39196278,0.74,0.02,0.0006885139,1.710670498
"TROY095","NOVY141","T","T",51,0.52127668,0.53147422,4.31923567,4.39196278,0.74,0.02,0.0006885139,1.710670498
"TROY095","TROY166","T","T",55,0.17883541,0.57514499,1.33569934,5.11840493,0.77777778,0.03703704,4.45571e-05,1.864763263
"TROY095","TROY203","T","T",51,0.50856161,0.60223655,4.17650018,5.28067443,0.8,0.02,2.20905e-05,1.930303993
"TROY095","TROY203","Q","T",51,0.50856161,0.60223655,4.17650018,5.28067443,0.8,0.02,2.20905e-05,1.930303993
"TROY095","VILE101","T","T",56,0.33491881,0.57423902,2.63606506,5.15431922,0.70909091,0,0.0019266038,1.798761852
"TROY095","VILE101","Q","T",56,0.33491881,0.57423902,2.63606506,5.15431922,0.70909091,0,0.0019266038,1.798761852
"TROY096","FLEV104","T","T",58,0.38156442,0.52977643,3.1165385,4.67434179,0.73684211,0.01754386,0.0003485752,1.734052719
"TROY096","MAP0002","T","1",79,0.37881507,0.52293554,3.61502311,5.38349399,0.70512821,0.03846154,0.0002908833,1.766413149
"TROY096","NHO0003","T","1",78,0.41104061,0.58110073,3.95655916,6.22477488,0.71428571,0.02597403,0.0001694392,1.917863928
"TROY096","NOVY128","T","T",58,0.43263029,0.57074239,3.62288218,5.20142876,0.71929825,0.05263158,0.0009285334,1.810183516
"TROY096","SILL133","T","T",53,0.4627544,0.54247996,3.76426414,4.61162481,0.73076923,0,0.0008740872,1.734411671
"TROY096","TROY019","T","T",72,0.50833507,0.54929586,4.97388476,5.49974291,0.71830986,0.04225352,0.000234129,1.817580011
"TROY096","TROY023","T","T",61,0.50196397,0.67782459,4.49560385,7.08147708,0.76666667,0.01666667,3.60902e-05,2.152638968
"TROY096","TROY057","T","T",99,0.44847201,0.63154741,4.96717603,8.02234201,0.74489796,0.03061224,1.2425e-06,2.178679571
"TROY096","TROY073","T","T",55,0.47972187,0.79306677,4.01770986,9.47838472,0.85185185,0.03703704,2.327e-07,2.592757092
"TROY096","TROY077","T","T",59,0.51465982,0.54925443,4.57144585,4.96230994,0.75862069,0.01724138,8.17561e-05,1.804106114
"TROY096","TROY099","T","T",61,0.28248374,0.66020533,2.28101039,6.75174218,0.7,0.03333333,0.0019457737,2.035379548
"TROY096","TROY172","T","T",67,0.67355666,0.67171599,7.40324272,7.31031772,0.75757576,0.03030303,2.85027e-05,2.160323522
"TROY096","VEND124","T","T",68,0.59973962,0.54019882,6.1348534,5.21497423,0.73134328,0.02985075,0.0001523221,1.793039523
"TROY097","TROY052","T","T",108,0.3615521,0.64477652,4.01127943,8.68476086,0.73831776,0.04672897,8.208e-07,2.251570366
"TROY097","TROY079","T","T",107,0.74254647,0.73059784,11.41392356,10.96413608,0.74528302,0.02830189,4.402e-07,2.572294468
"TROY097","TROY091","T","T",122,0.70316445,0.6233547,10.87835798,8.73278709,0.69421488,0.02479339,1.93097e-05,2.190848289
"TROY097","TROY173","T","T",97,0.22669674,0.50378244,2.28053823,5.68429039,0.70833333,0.0625,4.45571e-05,1.780544809
"TROY097","TROY176","T","T",111,0.13748755,0.50341881,1.45580664,6.08285635,0.69090909,0.02727273,6.21375e-05,1.802613535
"TROY097","TROY215","T","T",76,0.5031967,0.55101965,5.04275963,5.68016082,0.70666667,0.04,0.0003441579,1.825702402
"TROY097","TROY219","T","T",71,0.49751914,0.55106584,4.79858131,5.48556784,0.7,0.02857143,0.0008179733,1.799622624
"TROY098","1DH0027","T","A",51,0.11361669,0.51415262,0.80862744,4.19619189,0.74,0.04,0.0006885139,1.673771809
"TROY098","TROY057","T","T",50,0.7128552,0.56222765,7.11522375,4.71016903,0.75510204,0.04081633,0.0003550394,1.788346593
"TROY098","TROY180","T","T",107,0.72026326,0.5744155,10.68985914,7.1906512,0.70754717,0.00943396,1.92292e-05,2.00102779
"TROY098","VEND083","T","T",96,0.09317276,0.53868204,0.91210337,6.1990024,0.74736842,0,1.4206e-06,1.9059507
"TROY099","FLEV107","T","T",58,-0.04005145,0.52316501,-0.30262462,4.59383261,0.77192982,0.01754386,4.02482e-05,1.754478091
"TROY099","TROY031","T","T",55,0.26116518,0.50640643,1.98816529,4.2754449,0.74074074,0.01851852,0.0004029383,1.67469166
"TROY099","TROY057","T","T",74,0.65713749,0.6050493,7.44866429,6.44824273,0.80821918,0,1.388e-07,2.058092753
"TROY099","TROY096","T","T",61,0.28248374,0.66020533,2.28101039,6.75174218,0.7,0.03333333,0.0019457737,2.035379548
"TROY099","VEND255","T","T",69,0.36156177,0.5275726,3.19785559,5.08336342,0.76470588,0,1.2675e-05,1.800614822
"TROY100","TROY025","T","T",85,0.4772213,0.59278012,4.97711571,6.70564058,0.76190476,0.02380952,1.5804e-06,2.025248938
"TROY100","TROY034","T","T",75,0.55089429,0.60144368,5.67830529,6.4321433,0.7027027,0.02702703,0.0004876881,1.94736071
"TROY100","TROY041","T","T",51,0.50790036,0.52986097,4.16918034,4.37341648,0.72,0,0.0018628463,1.687202618
"TROY100","TROY049","T","T",55,0.39796073,0.56301629,3.18769826,4.95957568,0.72222222,0,0.0010908352,1.781196078
"TROY100","TROY060","T","T",59,0.62415218,0.72569044,6.08394268,7.96318691,0.77586207,0,2.64794e-05,2.297871201
"TROY100","TROY074","T","T",83,0.41069968,0.59947773,4.07892456,6.74082623,0.74390244,0.01219512,9.9959e-06,2.017462793
"TROY100","TROY102","T","T",90,0.67401747,0.64977136,8.60773733,8.01888883,0.73033708,0.01123596,1.38648e-05,2.181997323
"TROY100","TROY137","T","T",55,0.52623971,0.61689451,4.54767888,5.70622392,0.7037037,0,0.0027550771,1.891220602
"TROY100","TROY173","T","T",66,0.49019954,0.67808959,4.5342687,7.38077517,0.73846154,0.03076923,0.0001205147,2.154628647
"TROY100","VILE101","T","T",50,0.33698852,0.64161098,2.50546759,5.79535347,0.71428571,0,0.0026997961,1.935432037
"TROY102","TROY041","T","T",58,0.55850904,0.53169918,5.08337396,4.69797616,0.71929825,0,0.0009285334,1.720795046
"TROY102","TROY060","T","T",59,0.60960594,0.63397195,5.85668417,6.18910689,0.74137931,0,0.0002363816,1.994261949
"TROY102","TROY090","T","T",54,0.5232651,0.73264068,4.47026717,7.76230647,0.73584906,0.01886792,0.0005947133,2.244720387
"TROY102","TROY100","T","T",90,0.67401747,0.64977136,8.60773733,8.01888883,0.73033708,0.01123596,1.38648e-05,2.181997323
"TROY102","TROY125","T","T",69,0.443636,0.55031972,4.08199884,5.39498098,0.75,0.01470588,3.73798e-05,1.839817818
"TROY102","TROY137","T","T",55,0.51467797,0.61542413,4.41120558,5.68431522,0.77777778,0,4.45571e-05,1.961633432
"TROY102","TROY172","T","T",70,0.55256623,0.59733593,5.50705533,6.14191114,0.72463768,0.01449275,0.0001899946,1.936164724
"TROY102","VILE101","T","T",56,0.49753373,0.59981743,4.25365353,5.50873225,0.74545455,0,0.0002719197,1.896145205
"TROY103","BHC0073","T","1",54,0.06542638,0.5459101,0.47733396,4.69850574,0.73584906,0.03773585,0.0005947133,1.751609734
"TROY103","TROY023","T","T",89,0.70681207,0.55963556,9.37301692,6.29864661,0.72727273,0.01136364,2.00787e-05,1.916772951
"TROY103","TROY073","T","T",61,0.55566192,0.58824327,5.17692508,5.58732719,0.76666667,0,3.60902e-05,1.913642659
"TROY104","FLEV103","T","T",54,0.07522668,0.52439112,0.54921475,4.44103114,0.71698113,0,0.0015815242,1.685475364
"TROY104","FLEV106","T","T",63,0.45158679,0.63612851,3.98530544,6.43912793,0.75806452,0.01612903,4.8238e-05,2.038105823
"TROY104","FLEV126","T","T",53,0.6353425,0.58606189,5.93284007,5.16536242,0.78846154,0.01923077,3.17897e-05,1.891059672
"TROY104","FLEV127","T","T",56,0.56687664,0.67675099,5.10324827,6.75496175,0.81818182,0,2.3654e-06,2.170428985
"TROY104","FLEV131","T","T",64,0.6153725,0.56599575,6.19657704,5.40588421,0.73015873,0,0.000258532,1.836742901
"TROY104","FLEV134","T","T",56,0.75146186,0.67126356,8.44678478,6.65493103,0.8,0,8.5983e-06,2.136756663
"TROY104","FLEV148","T","T",63,0.56475383,0.53651231,5.38845845,4.96543711,0.75806452,0,4.8238e-05,1.791120541
"TROY104","FLEV149","T","T",51,0.7935274,0.58131712,9.22065359,5.00102551,0.74,0,0.0006885139,1.821419671
"TROY104","LUPP101","T","T",50,0.40603888,0.60773424,3.11019767,5.30196671,0.85714286,0.02040816,5.733e-07,1.995073771
"TROY104","SILL121","T","Q",71,0.60990586,0.59039686,6.43912526,6.07622975,0.7,0.02857143,0.0008179733,1.898019835
"TROY104","SILL150","T","T",71,0.27794196,0.61956465,2.42081453,6.55649298,0.7,0.01428571,0.0008179733,1.975213948
"TROY104","TROY008","T","T",57,0.38180166,0.60186511,3.09132778,5.58923572,0.75,0,0.0001828106,1.910788682
"TROY104","TROY019","T","T",78,0.12875584,0.53647771,1.13931114,5.54191723,0.7012987,0.02597403,0.0004112178,1.791968133
"TROY104","TROY020","T","T",72,0.7770173,0.66596529,10.40108045,7.46916128,0.74647887,0.05633803,3.27091e-05,2.159360288
"TROY104","TROY025","T","T",94,0.48052114,0.59947107,5.28399897,7.18384589,0.70967742,0.02150538,5.25219e-05,2.027533079
"TROY104","TROY039","T","T",75,0.28261837,0.56946172,2.53450053,5.91895063,0.74324324,0.02702703,2.85273e-05,1.904600023
"TROY104","TROY043","T","T",98,0.47418057,0.55798429,5.30439627,6.58805478,0.70103093,0.02061856,7.49968e-05,1.917820698
"TROY104","TROY105","T","T",116,0.72793804,0.59409221,11.38532273,7.88562048,0.69565217,0.0173913,2.71345e-05,2.078306428
"TROY104","TROY110","T","Q",53,0.56769426,0.59567383,4.97267405,5.29609328,0.73076923,0,0.0008740872,1.856052388
"TROY104","TROY116","T","T",116,0.83340453,0.68493572,16.17126674,10.03716323,0.72173913,0.00869565,1.9769e-06,2.410391173
"TROY104","TROY120","T","T",96,0.83039932,0.73143185,14.5265364,10.39938931,0.73684211,0.02105263,3.8951e-06,2.508212891
"TROY104","TROY121","T","T",116,0.88518906,0.74036991,20.40402567,11.75988016,0.74782609,0.03478261,1.065e-07,2.664184016
"TROY104","TROY122","T","T",110,0.68769813,0.7174447,9.88954727,10.70304137,0.71559633,0.02752294,6.7386e-06,2.503345167
"TROY104","TROY124","T","T",112,0.85160076,0.74278209,17.11622613,11.6355154,0.77477477,0.00900901,7e-09,2.6811084
"TROY104","TROY125","T","T",92,0.88495892,0.77084081,18.12868825,11.47962093,0.78021978,0.02197802,8.98e-08,2.699022683
"TROY104","TROY127","T","T",106,0.69475466,0.77907945,9.89801657,12.67309512,0.85714286,0.01904762,0,2.903531822
"TROY104","TROY137","T","T",55,0.42749919,0.60309079,3.47501107,5.50422247,0.75925926,0.01851852,0.0001387885,1.912772297
"TROY104","TROY150","T","T",62,0.54460433,0.57965004,5.07157595,5.51005008,0.8852459,0,1.8e-09,2.015900948
