"Series_A","Series_B","Radius_A","Radius_B","overlap","r","r_wuchs","t","t_wuchs","SGC","SSGC","p","sum_sims"
"TROY019","TROY073","T","T",61,0.54947806,0.73125155,5.09419187,8.23454746,0.76666667,0.03333333,3.60902e-05,2.321372966
"TROY019","TROY120","T","T",80,0.03301661,0.515568,0.29361812,5.31409273,0.73417722,0.02531646,3.14334e-05,1.781154493
"TROY019","TROY208","T","T",55,0.14641753,0.58189804,1.08766666,5.20900152,0.81481481,0.01851852,3.7133e-06,1.917613002
"TROY019","TROY216","T","T",61,0.32433094,0.62396199,2.65582051,6.1331042,0.78333333,0.01666667,1.13674e-05,2.02060574
"TROY019","VEND039","T","T",62,0.51230526,0.55906562,4.65907781,5.22299042,0.7704918,0.01639344,2.38711e-05,1.851856462
"TROY020","NOVY141","T","T",64,-0.02603679,0.61519148,-0.20673067,6.14429153,0.76190476,0.07936508,3.21596e-05,1.991525393
"TROY020","TROY104","T","T",72,0.7770173,0.66596529,10.40108045,7.46916128,0.74647887,0.05633803,3.27091e-05,2.159360288
"TROY020","TROY124","T","T",72,0.84346925,0.66163564,13.23063391,7.38257224,0.77464789,0.04225352,3.6842e-06,2.174540754
"TROY020","TROY172","T","T",72,0.70685148,0.69091435,8.42006857,7.996004,0.73239437,0.04225352,8.98887e-05,2.22290912
"TROY020","TROY173","T","T",72,0.34231394,0.63659336,3.06985165,6.90628199,0.73239437,0.07042254,8.98887e-05,2.059615929
"TROY020","TROY180","T","T",72,0.65393516,0.53208582,7.28326125,5.25782413,0.73239437,0.04225352,8.98887e-05,1.790262603
"TROY020","TROY184","T","T",72,0.17138379,0.58692054,1.46579289,6.06504376,0.74647887,0.07042254,3.27091e-05,1.939903786
"TROY020","TROY192","T","T",72,0.30454151,0.68764863,2.69408389,7.9241535,0.74647887,0.05633803,3.27091e-05,2.22654285
"TROY020","TROY201","T","T",52,0.68008099,0.56048725,6.62461416,4.78558336,0.78431373,0.03921569,4.89023e-05,1.823359316
"TROY020","ZWS4016","T","2",67,0.70144138,0.57081256,7.99539724,5.60485678,0.74242424,0.03030303,8.18466e-05,1.873722478
"TROY022","IALP062","T","0",75,0.63026501,0.62991598,6.98336391,6.92964971,0.72972973,0.04054054,7.73649e-05,2.052610681
"TROY022","TROY012","T","T",55,0.75960711,0.83527462,8.58256776,11.05952394,0.85185185,0.03703704,2.327e-07,2.793078864
"TROY022","TROY018","T","T",132,0.73880883,0.75587682,12.54765494,13.16349361,0.73282443,0.02290076,9.84e-08,2.805050611
"TROY022","TROY026","T","T",59,0.58603444,0.71923984,5.50806078,7.81583148,0.75862069,0,8.17561e-05,2.259443678
"TROY022","TROY036","T","Q",175,0.48700865,0.57952551,7.35528535,9.35324819,0.71264368,0.01724138,2.02e-08,2.227494009
"TROY022","TROY036","T","T",175,0.48700865,0.57952551,7.35528535,9.35324819,0.71264368,0.01724138,2.02e-08,2.227494009
"TROY022","TROY057","T","T",144,0.28525979,0.53098603,3.55909034,7.46704489,0.71328671,0.02097902,3.377e-07,1.990977229
"TROY022","TROY062","T","T",158,0.84147589,0.80720811,19.5146527,17.08045142,0.8089172,0.01273885,0,3.324170452
"TROY022","TROY063","T","T",120,0.84087101,0.85864217,16.94792473,18.19681535,0.78991597,0.02521008,3e-10,3.468239675
"TROY022","TROY064","T","T",148,0.77950397,0.79931121,15.08784221,16.07228536,0.82312925,0.00680272,0,3.229668996
"TROY022","TROY065","T","T",74,0.77195763,0.76743933,10.37577295,10.15710413,0.73972603,0.01369863,4.19552e-05,2.522875773
"TROY022","TROY067","T","T",169,0.765747,0.76221085,15.43238756,15.21627737,0.78571429,0.02380952,0,3.069552877
"TROY022","TROY068","T","T",162,0.7820425,0.79199297,15.92202702,16.40869957,0.7826087,0.01242236,0,3.215471627
"TROY022","TROY172","T","T",106,0.56392583,0.53623846,6.99726589,6.47885025,0.73333333,0.00952381,1.7364e-06,1.917456815
"TROY022","TROY174","T","Q",150,0.66145471,0.58322111,10.76565861,8.7345483,0.7114094,0.00671141,2.454e-07,2.16808534
"TROY022","TROY222","T","T",84,0.48845996,0.51218967,5.09987608,5.40019087,0.72289157,0.04819277,4.88049e-05,1.775100327
"TROY022","VEND124","T","T",105,0.22748417,0.52256575,2.38235347,6.22034889,0.70192308,0,3.81448e-05,1.846523719
"TROY022","VEND149","T","T",128,0.44236247,0.5002839,5.55861933,6.4856485,0.7007874,0.00787402,6.0248e-06,1.84963615
"TROY023","FLEV119","T","T",66,0.35781119,0.68838287,3.08929613,7.59230967,0.8,0,1.3158e-06,2.247613837
"TROY023","SILL123","T","T",60,0.61637388,0.59563029,6.01236359,5.64722802,0.81355932,0,1.4574e-06,1.973912412
"TROY023","SILL125","T","T",89,0.58726547,0.60851751,6.806371,7.15259512,0.78409091,0,9.82e-08,2.107867932
"TROY023","SILL127","T","T",89,0.48235738,0.57485353,5.16557637,6.55280821,0.73863636,0.02272727,7.5623e-06,1.968770711
"TROY023","TROY019","T","T",89,0.3865955,0.52362295,3.93232824,5.73276484,0.72727273,0.01136364,2.00787e-05,1.824172164
"TROY023","TROY024","T","T",77,0.58383945,0.66646974,6.26923,7.74184953,0.73684211,0.02631579,3.6358e-05,2.177496803
"TROY023","TROY024","T","Q",77,0.58383945,0.66646974,6.26923,7.74184953,0.73684211,0.02631579,3.6358e-05,2.177496803
"TROY023","TROY026","T","T",59,0.87209342,0.80151205,13.57271731,10.11956456,0.86206897,0,3.49e-08,2.675537476
"TROY023","TROY031","T","T",89,0.51062826,0.53132968,5.57118952,5.84999681,0.75,0.01136364,2.7265e-06,1.866329361
"TROY023","TROY036","T","Q",89,0.63275841,0.58769508,7.66553311,6.77514929,0.75,0.02272727,2.7265e-06,2.015210009
"TROY023","TROY036","T","T",89,0.63275841,0.58769508,7.66553311,6.77514929,0.75,0.02272727,2.7265e-06,2.015210009
"TROY023","TROY057","T","T",89,0.60798946,0.7439983,7.18367891,10.38573224,0.82954545,0.02272727,6e-10,2.612116974
"TROY023","TROY063","T","T",58,0.67469071,0.72437486,6.90123179,7.86288878,0.77192982,0.01754386,4.02482e-05,2.282593558
"TROY023","TROY068","T","T",89,0.6359549,0.6882465,7.73044327,8.84871154,0.73863636,0.01136364,7.5623e-06,2.311754014
"TROY023","TROY073","T","T",61,0.72122693,0.7749223,8.06497621,9.41734009,0.83333333,0.01666667,2.418e-07,2.549989639
"TROY023","TROY096","T","T",61,0.50196397,0.67782459,4.49560385,7.08147708,0.76666667,0.01666667,3.60902e-05,2.152638968
"TROY023","TROY103","T","T",89,0.70681207,0.55963556,9.37301692,6.29864661,0.72727273,0.01136364,2.00787e-05,1.916772951
"TROY023","TROY172","T","T",89,0.67396737,0.63289471,8.55807686,7.62459329,0.76136364,0,9.409e-07,2.156717679
"TROY023","TROY180","T","T",59,0.53028294,0.54856666,4.76340621,4.95341901,0.77586207,0,2.64794e-05,1.819770631
"TROY023","TROY224","T","T",89,0.52239693,0.6108566,5.74704306,7.1964054,0.71590909,0.01136364,5.10399e-05,2.04640623
"TROY024","TROY023","Q","T",77,0.58383945,0.66646974,6.26923,7.74184953,0.73684211,0.02631579,3.6358e-05,2.177496803
"TROY024","TROY023","T","T",77,0.58383945,0.66646974,6.26923,7.74184953,0.73684211,0.02631579,3.6358e-05,2.177496803
"TROY024","TROY026","T","T",59,0.62377061,0.68856154,6.07785314,7.16862095,0.75862069,0,8.17561e-05,2.164044325
"TROY024","TROY026","Q","T",59,0.62377061,0.68856154,6.07785314,7.16862095,0.75862069,0,8.17561e-05,2.164044325
"TROY024","TROY057","Q","T",81,0.43924213,0.55662765,4.37314992,5.95527262,0.725,0.025,5.69941e-05,1.877154912
"TROY024","TROY057","T","T",81,0.43924213,0.55662765,4.37314992,5.95527262,0.725,0.025,5.69941e-05,1.877154912
"TROY024","TROY073","T","T",55,0.537318,0.7231343,4.68171649,7.62189129,0.81481481,0.01851852,3.7133e-06,2.300138239
"TROY024","TROY073","Q","T",55,0.537318,0.7231343,4.68171649,7.62189129,0.81481481,0.01851852,3.7133e-06,2.300138239
"TROY024","TROY172","T","T",135,0.71623538,0.63896425,11.88066157,9.57949331,0.7238806,0.03731343,2.181e-07,2.320794181
"TROY024","TROY172","Q","T",135,0.71623538,0.63896425,11.88066157,9.57949331,0.7238806,0.03731343,2.181e-07,2.320794181
"TROY025","TROY012","T","T",94,0.40751381,0.56410811,4.30346575,6.552899,0.70967742,0.05376344,5.25219e-05,1.92907543
"TROY025","TROY032","T","T",94,0.26381202,0.52122904,2.63754844,5.85816115,0.74193548,0.01075269,3.067e-06,1.848980635
"TROY025","TROY067","T","T",94,0.5980913,0.54062344,7.19688335,6.16390755,0.7311828,0.03225806,8.2384e-06,1.888196995
"TROY025","TROY090","T","T",56,0.68665525,0.54097627,7.00479972,4.72671643,0.78181818,0.01818182,2.91459e-05,1.795466093
"TROY025","TROY100","T","T",85,0.4772213,0.59278012,4.97711571,6.70564058,0.76190476,0.02380952,1.5804e-06,2.025248938
"TROY025","TROY104","T","T",94,0.48052114,0.59947107,5.28399897,7.18384589,0.70967742,0.02150538,5.25219e-05,2.027533079
"TROY025","TROY105","T","T",94,0.60032965,0.51449165,7.23895004,5.75493532,0.7311828,0.02150538,8.2384e-06,1.821167982
"TROY025","TROY120","T","T",75,0.62281529,0.59009404,6.84799676,6.24495247,0.72972973,0.01351351,7.73649e-05,1.944319017
"TROY025","TROY127","T","T",85,0.51703887,0.58184889,5.53615692,6.51778654,0.71428571,0.02380952,8.5683e-05,1.947913254
"TROY025","TROY137","T","T",55,0.38619308,0.5557912,3.07661828,4.86721319,0.77777778,0,4.45571e-05,1.820290299
"TROY025","TROY172","T","T",72,0.53205396,0.63727801,5.29480462,6.91878445,0.76056338,0.01408451,1.12783e-05,2.089719835
"TROY025","TROY173","T","T",75,0.46905171,0.6365869,4.56869254,7.05260089,0.75675676,0.04054054,9.9891e-06,2.098603749
"TROY025","TROY180","T","T",75,0.58541356,0.61153364,6.21154745,6.60367032,0.78378378,0,1.048e-06,2.055684452
"TROY025","TROY192","T","T",94,0.06155741,0.53241989,0.59476613,6.03297154,0.7311828,0.02150538,8.2384e-06,1.866899844
"TROY026","SILL125","T","T",59,0.50209009,0.63809685,4.42152694,6.25688337,0.81034483,0,2.2783e-06,2.074130017
"TROY026","TROY022","T","T",59,0.58603444,0.71923984,5.50806078,7.81583148,0.75862069,0,8.17561e-05,2.259443678
"TROY026","TROY023","T","T",59,0.87209342,0.80151205,13.57271731,10.11956456,0.86206897,0,3.49e-08,2.675537476
"TROY026","TROY024","T","Q",59,0.62377061,0.68856154,6.07785314,7.16862095,0.75862069,0,8.17561e-05,2.164044325
"TROY026","TROY024","T","T",59,0.62377061,0.68856154,6.07785314,7.16862095,0.75862069,0,8.17561e-05,2.164044325
"TROY026","TROY036","T","Q",59,0.68233963,0.696517,7.10847166,7.32863108,0.82758621,0.01724138,6.049e-07,2.256966318
"TROY026","TROY036","T","T",59,0.68233963,0.696517,7.10847166,7.32863108,0.82758621,0.01724138,6.049e-07,2.256966318
"TROY026","TROY057","T","T",59,0.56311669,0.74295427,5.189601,8.38014093,0.77586207,0,2.64794e-05,2.356830433
"TROY026","TROY064","T","T",59,0.66876189,0.69941037,6.85043551,7.38811025,0.75862069,0,8.17561e-05,2.196842085
"TROY026","TROY068","T","T",59,0.65857625,0.7516114,6.66508176,8.60292378,0.79310345,0,8.0286e-06,2.405007228
"TROY026","TROY073","T","T",54,0.70569747,0.82172384,7.25117682,10.39775668,0.79245283,0.01886792,2.061e-05,2.653952338
"TROY026","TROY146","T","T",59,0.0490099,0.53703649,0.37369733,4.80646472,0.77586207,0,2.64794e-05,1.793545032
"TROY026","TROY146","T","Q",59,0.0490099,0.53703649,0.37369733,4.80646472,0.77586207,0,2.64794e-05,1.793545032
"TROY026","TROY172","T","T",59,0.61703866,0.78745637,5.97157234,9.64544254,0.81034483,0,2.2783e-06,2.562345454
"TROY027","TROY081","T","T",51,0.64036924,0.54245597,5.89544021,4.52001314,0.78,0.04,7.50132e-05,1.774457284
"TROY028","TROY077","T","T",59,0.58640097,0.51095416,5.51331038,4.48764958,0.75862069,0,8.17561e-05,1.718339808
"TROY028","TROY082","T","T",75,0.23940606,0.51255793,2.12113231,5.10019605,0.72972973,0.01351351,7.73649e-05,1.752307265
"TROY028","TROY089","T","T",60,0.48077926,0.53185717,4.21163331,4.78311351,0.77966102,0,1.73724e-05,1.789829541
"TROY030","FLEV112","T","T",52,0.62892919,0.53900802,5.77706614,4.52494289,0.78431373,0,4.89023e-05,1.775816039
"TROY031","TROY023","T","T",89,0.51062826,0.53132968,5.57118952,5.84999681,0.75,0.01136364,2.7265e-06,1.866329361
"TROY031","TROY057","T","T",125,0.2698134,0.51419496,3.12023628,6.64903266,0.70967742,0.03225806,3.0158e-06,1.888775646
"TROY031","TROY063","T","T",90,0.63287139,0.55488129,7.7112603,6.2568375,0.71910112,0.03370787,3.56516e-05,1.89966616
"TROY031","TROY089","T","T",74,0.24452361,0.6075455,2.15461762,6.49035966,0.73972603,0.02739726,4.19552e-05,1.996307496
"TROY032","185025","T","G",60,0.72632369,0.52303081,8.11664398,4.6734948,0.76271186,0.01694915,5.44035e-05,1.75309215
"TROY032","SILL115","T","Q",84,0.38472638,0.586193,3.79729977,6.55195067,0.72289157,0.01204819,4.88049e-05,1.964279637
"TROY032","TROY025","T","T",94,0.26381202,0.52122904,2.63754844,5.85816115,0.74193548,0.01075269,3.067e-06,1.848980635
"TROY032","TROY181","T","T",53,0.16895774,0.5594687,1.23614324,4.82041211,0.78846154,0,3.17897e-05,1.829971451
"TROY032","TROY200","T","T",65,0.27736365,0.67167647,2.30952328,7.19620101,0.796875,0,2.0342e-06,2.188171571
"TROY033","TROY039","T","T",75,0.46619495,0.55480489,4.53310971,5.69755554,0.77027027,0.02702703,3.3209e-06,1.894830714
"TROY033","TROY172","T","T",122,0.45702973,0.68422238,5.65216594,10.27773704,0.72727273,0.01652893,5.733e-07,2.439268814
"TROY033","TROY176","T","T",111,0.36332991,0.52092972,4.0901552,6.37144877,0.73636364,0.01818182,7.122e-07,1.894438237
"TROY034","TROY044","T","T",91,0.7303067,0.72060581,10.14214748,9.80490485,0.76666667,0.03333333,4.2e-07,2.467762965
"TROY034","TROY090","T","T",66,0.30046339,0.58039877,2.53976746,5.70183637,0.8,0.03076923,1.3158e-06,1.950582407
"TROY034","TROY120","T","T",85,0.84229654,0.62824888,14.32201988,7.35672014,0.73809524,0.02380952,1.27497e-05,2.102016134
"TROY034","TROY127","T","T",94,0.61793153,0.55040026,7.57933595,6.3232099,0.70967742,0.03225806,5.25219e-05,1.89239867
"TROY034","TROY173","T","T",85,0.55793437,0.6521241,6.16176043,7.83674636,0.76190476,0.04761905,1.5804e-06,2.197703496
"TROY034","TROY180","T","T",85,0.74454779,0.64203158,10.22200192,7.62925838,0.72619048,0.01190476,3.38127e-05,2.131147898
"TROY034","TROY216","T","T",76,0.55742139,0.57964966,5.81454836,6.11921002,0.76,0.01333333,6.6896e-06,1.951570662
"TROY036","195026","T","B",96,0.36016708,0.53277021,3.76301893,6.10379692,0.70526316,0.02105263,6.29913e-05,1.848413062
"TROY036","195026","Q","B",96,0.36016708,0.53277021,3.76301893,6.10379692,0.70526316,0.02105263,6.29913e-05,1.848413062
"TROY036","TROY022","Q","T",175,0.48700865,0.57952551,7.35528535,9.35324819,0.71264368,0.01724138,2.02e-08,2.227494009
"TROY036","TROY022","T","T",175,0.48700865,0.57952551,7.35528535,9.35324819,0.71264368,0.01724138,2.02e-08,2.227494009
"TROY036","TROY023","T","T",89,0.63275841,0.58769508,7.66553311,6.77514929,0.75,0.02272727,2.7265e-06,2.015210009
"TROY036","TROY023","Q","T",89,0.63275841,0.58769508,7.66553311,6.77514929,0.75,0.02272727,2.7265e-06,2.015210009
"TROY036","TROY026","Q","T",59,0.68233963,0.696517,7.10847166,7.32863108,0.82758621,0.01724138,6.049e-07,2.256966318
"TROY036","TROY026","T","T",59,0.68233963,0.696517,7.10847166,7.32863108,0.82758621,0.01724138,6.049e-07,2.256966318
"TROY036","TROY059","Q","T",99,0.08111947,0.51798758,0.80569707,5.96405976,0.70408163,0.02040816,5.33123e-05,1.818475186
"TROY036","TROY063","Q","T",120,0.42872845,0.68670206,5.17677913,10.26151282,0.75630252,0.02521008,2.25e-08,2.469155862
"TROY036","TROY063","T","T",120,0.42872845,0.68670206,5.17677913,10.26151282,0.75630252,0.02521008,2.25e-08,2.469155862
"TROY036","TROY064","Q","T",202,0.26603575,0.56798903,3.91270942,9.75969056,0.71144279,0.01492537,2e-09,2.255400876
"TROY036","TROY065","Q","T",74,0.48283569,0.7345067,4.7108579,9.18432486,0.73972603,0.01369863,4.19552e-05,2.392665216
"TROY036","TROY065","T","T",74,0.48283569,0.7345067,4.7108579,9.18432486,0.73972603,0.01369863,4.19552e-05,2.392665216
"TROY039","TROY033","T","T",75,0.46619495,0.55480489,4.53310971,5.69755554,0.77027027,0.02702703,3.3209e-06,1.894830714
"TROY039","TROY044","T","T",75,0.32442215,0.67104255,2.95036287,7.73299747,0.74324324,0.02702703,2.85273e-05,2.187585537
"TROY039","TROY074","T","T",75,0.30621713,0.53257055,2.76710644,5.37613666,0.74324324,0.02702703,2.85273e-05,1.813427456
"TROY039","TROY104","T","T",75,0.28261837,0.56946172,2.53450053,5.91895063,0.74324324,0.02702703,2.85273e-05,1.904600023
"TROY039","TROY116","T","T",75,0.14278235,0.51549891,1.24097512,5.14001022,0.74324324,0.01351351,2.85273e-05,1.772743172
"TROY039","TROY120","T","T",66,0.61437254,0.62473522,6.27772974,6.40067498,0.75384615,0.01538462,4.25559e-05,2.018648868
"TROY039","TROY124","T","T",75,0.26377584,0.60097379,2.3523981,6.42427528,0.74324324,0.01351351,2.85273e-05,1.986644558
"TROY039","TROY125","T","T",62,0.47676112,0.62808931,4.23604557,6.25228241,0.75409836,0.03278689,7.21315e-05,2.007415911
"TROY039","TROY127","T","T",75,0.30410697,0.62746376,2.74608761,6.88509833,0.75675676,0.02702703,9.9891e-06,2.072730353
"TROY039","TROY170","T","Q",75,0.40461491,0.61364279,3.80609941,6.64016469,0.74324324,0.04054054,2.85273e-05,2.020902499
"TROY039","TROY170","T","T",75,0.40461491,0.61364279,3.80609941,6.64016469,0.74324324,0.04054054,2.85273e-05,2.020902499
"TROY039","TROY172","T","T",63,0.4789224,0.61544323,4.29573118,6.09855345,0.79032258,0.03225806,4.8308e-06,2.015621155
"TROY039","TROY173","T","T",66,0.65150765,0.66438131,6.9237166,7.1114458,0.78461538,0.04615385,4.4477e-06,2.16014127
"TROY039","TROY180","T","T",66,0.59007352,0.62685391,5.89252205,6.43639372,0.78461538,0.01538462,4.4477e-06,2.055108662
"TROY039","TROY216","T","T",63,0.43239723,0.61965392,3.77593715,6.16614215,0.80645161,0.01612903,1.393e-06,2.042719745
"TROY041","NOVY135","T","T",51,0.53912086,0.61248335,4.52627823,5.42374826,0.78,0.02,7.50132e-05,1.934858176
"TROY041","TROY192","T","T",84,0.16996684,0.54608346,1.57133484,5.90284629,0.72289157,0.02409639,4.88049e-05,1.859259659
"TROY043","TROY054","T","T",141,0.77953433,0.67163829,14.7256878,10.68797513,0.75,0.03571429,3.3e-09,2.490435803
"TROY043","TROY104","T","T",98,0.47418057,0.55798429,5.30439627,6.58805478,0.70103093,0.02061856,7.49968e-05,1.917820698
"TROY043","TROY127","T","T",88,0.4757168,0.57082173,5.04456394,6.44714467,0.72413793,0.02298851,2.89925e-05,1.939674127
"TROY043","TROY200","T","T",65,0.50164438,0.6175994,4.63908906,6.23278823,0.75,0.015625,6.33425e-05,1.990878223
"TROY043","TROY216","T","T",75,0.50483613,0.57820961,5.03091763,6.05502663,0.77027027,0,3.3209e-06,1.953982543
"TROY044","NOVY141","T","T",57,0.36063931,0.57462215,2.89349414,5.20700618,0.76785714,0.03571429,6.09974e-05,1.863179908
"TROY044","TROY012","T","T",104,0.44477853,0.59496936,5.03997824,7.47609089,0.7184466,0.04854369,9.2508e-06,2.061025049
"TROY044","TROY034","T","T",91,0.7303067,0.72060581,10.14214748,9.80490485,0.76666667,0.03333333,4.2e-07,2.467762965
"TROY044","TROY039","T","T",75,0.32442215,0.67104255,2.95036287,7.73299747,0.74324324,0.02702703,2.85273e-05,2.187585537
"TROY044","TROY064","T","T",104,0.33705237,0.57303537,3.63330766,7.0618148,0.74757282,0.01941748,5.03e-07,2.02678967
"TROY044","TROY090","T","T",63,0.35062598,0.62996367,2.94798273,6.33533053,0.79032258,0.03225806,4.8308e-06,2.053819303
"TROY044","TROY120","T","T",82,0.48620736,0.61732722,5.00760882,7.01855475,0.72839506,0.02469136,3.9376e-05,2.047577755
"TROY044","TROY122","T","T",104,0.45217168,0.53062757,5.14506364,6.32260925,0.7184466,0.02912621,9.2508e-06,1.881335095
"TROY044","TROY173","T","T",82,0.59813377,0.67124774,6.71728093,8.09977659,0.75308642,0.04938272,5.2247e-06,2.234311819
"TROY044","TROY180","T","T",82,0.50468422,0.66705629,5.26136552,8.00842187,0.72839506,0.01234568,3.9376e-05,2.196293537
"TROY044","TROY208","T","T",53,0.34696901,0.61204078,2.66775939,5.52693546,0.78846154,0.01923077,3.17897e-05,1.953195866
"TROY044","TROY216","T","T",76,0.38118521,0.6648183,3.57075758,7.65588242,0.73333333,0.01333333,5.31213e-05,2.163739872
"TROY049","OFBG211","T","T",56,0.21907172,0.51486511,1.66512734,4.41338799,0.76363636,0.03636364,9.2159e-05,1.719840269
"TROY049","TROY083","T","T",56,0.11816448,0.57085292,0.88251411,5.10916891,0.78181818,0.01818182,2.91459e-05,1.863587991
"TROY049","TROY192","T","T",56,-0.15212696,0.57139646,-1.14148957,5.11639027,0.8,0,8.5983e-06,1.883035487
"TROY049","TROY216","T","T",56,0.30054654,0.51973788,2.33695696,4.47051684,0.76363636,0,9.2159e-05,1.730425924
"TROY052","TROY059","T","T",106,0.36873978,0.63232728,4.06490117,8.32385041,0.71428571,0.02857143,1.12545e-05,2.178998031
"TROY052","TROY091","T","T",106,0.36372428,0.64233182,4.00111451,8.54683848,0.72380952,0.01904762,4.5024e-06,2.220825188
"TROY052","TROY097","T","T",108,0.3615521,0.64477652,4.01127943,8.68476086,0.73831776,0.04672897,8.208e-07,2.251570366
"TROY053","ELS0007","T","2",60,0.38089857,0.56254019,3.16427011,5.18182651,0.76271186,0.03389831,5.44035e-05,1.843434701
"TROY053","TROY055","T","T",146,0.72993072,0.71869849,12.85919231,12.40343852,0.72413793,0.03448276,6.74e-08,2.683180272
"TROY053","TROY072","T","T",103,0.51318605,0.61115644,6.03875286,7.75991157,0.7254902,0.01960784,5.2466e-06,2.112637797
"TROY054","TROY043","T","T",141,0.77953433,0.67163829,14.7256878,10.68797513,0.75,0.03571429,3.3e-09,2.490435803
"TROY054","TROY137","T","T",55,0.70542643,0.74353346,7.31366773,8.09483421,0.7962963,0.01851852,1.33281e-05,2.349313181
"TROY054","TROY200","T","T",65,0.55639679,0.64138307,5.35694385,6.63540444,0.765625,0.015625,2.13771e-05,2.070548514
"TROY055","LUPP101","T","T",50,0.55587444,0.53297014,4.68095635,4.36399576,0.83673469,0,2.4256e-06,1.806104406
"TROY055","TROY053","T","T",146,0.72993072,0.71869849,12.85919231,12.40343852,0.72413793,0.03448276,6.74e-08,2.683180272
"TROY055","TROY072","T","T",106,0.49059869,0.63194245,5.76913414,8.31541465,0.74285714,0.01904762,6.455e-07,2.206341055
"TROY055","TROY137","T","T",55,0.63884575,0.72581491,6.10207417,7.68147809,0.77777778,0.01851852,4.45571e-05,2.271740499
"TROY055","TROY215","T","T",56,0.59835904,0.70561145,5.53843466,7.31748744,0.8,0,8.5983e-06,2.237360194
"TROY055","VEND004","T","T",59,0.37542869,0.52655651,3.0848312,4.67618723,0.77586207,0,2.64794e-05,1.770037303
"TROY055","VL00373","T","1",51,0.38212124,0.58361538,2.92389297,5.0309798,0.8,0.02,2.20905e-05,1.88671336
"TROY056","TROY172","Q","T",89,0.45038219,0.57813275,4.73206728,6.60887485,0.71590909,0,5.10399e-05,1.954929325
"TROY056","TROY214","Q","T",67,0.1098332,0.51062256,0.89772032,4.78802847,0.74242424,0,8.18466e-05,1.731849647
"TROY057","FLEV104","T","T",58,0.5290822,0.62849259,4.70730789,6.04668772,0.77192982,0,4.02482e-05,2.005091182
"TROY057","TROY022","T","T",144,0.28525979,0.53098603,3.55909034,7.46704489,0.71328671,0.02097902,3.377e-07,1.990977229
"TROY057","TROY023","T","T",89,0.60798946,0.7439983,7.18367891,10.38573224,0.82954545,0.02272727,6e-10,2.612116974
"TROY057","TROY024","T","Q",81,0.43924213,0.55662765,4.37314992,5.95527262,0.725,0.025,5.69941e-05,1.877154912
"TROY057","TROY024","T","T",81,0.43924213,0.55662765,4.37314992,5.95527262,0.725,0.025,5.69941e-05,1.877154912
"TROY057","TROY026","T","T",59,0.56311669,0.74295427,5.189601,8.38014093,0.77586207,0,2.64794e-05,2.356830433
"TROY057","TROY031","T","T",125,0.2698134,0.51419496,3.12023628,6.64903266,0.70967742,0.03225806,3.0158e-06,1.888775646
"TROY057","TROY062","T","T",144,0.37598357,0.50300615,4.85212804,6.93524146,0.70629371,0.02097902,8.063e-07,1.902824006
"TROY057","TROY063","T","T",109,0.40216656,0.64720462,4.56486493,8.78209785,0.74074074,0.01851852,5.624e-07,2.266155145
"TROY057","TROY064","T","T",141,0.37179459,0.50797332,4.73883628,6.9527585,0.70714286,0.01428571,9.492e-07,1.91039203
"TROY057","TROY065","T","T",74,0.44471947,0.6333576,4.24228249,6.94469625,0.75342466,0.01369863,1.48756e-05,2.081251885
"TROY057","TROY068","T","T",144,0.50767543,0.61643427,7.04651653,9.328934,0.72727273,0.02097902,5.46e-08,2.2766004
"TROY057","TROY073","T","T",61,0.64899868,0.75124317,6.60776992,8.74270472,0.78333333,0.01666667,1.13674e-05,2.408846972
"TROY057","TROY096","T","T",99,0.44847201,0.63154741,4.96717603,8.02234201,0.74489796,0.03061224,1.2425e-06,2.178679571
"TROY057","TROY099","T","T",74,0.65713749,0.6050493,7.44866429,6.44824273,0.80821918,0,1.388e-07,2.058092753
"TROY057","TROY145","T","T",114,0.10772135,0.53254392,1.15179579,6.65867119,0.73451327,0.02654867,6.17e-07,1.932924309
"TROY057","TROY172","T","T",99,0.60880058,0.61213317,7.59692575,7.62412501,0.7244898,0.02040816,8.8026e-06,2.099035471
"TROY057","TROY174","T","Q",143,0.3816167,0.57681613,4.9198162,8.38478395,0.73239437,0.01408451,3.05e-08,2.147688895
"TROY057","VEND185","T","T",112,0.1613167,0.53278643,1.72213214,6.60314678,0.73873874,0.01801802,4.891e-07,1.931839848
"TROY058","ABF0021","T","2",57,0.31625026,0.56003432,2.49463543,5.01325174,0.78571429,0,1.90128e-05,1.847073784
"TROY059","TROY012","T","T",127,0.41727169,0.50140794,5.15400194,6.47924174,0.70634921,0.03968254,3.6123e-06,1.855681324
"TROY059","TROY036","T","Q",99,0.08111947,0.51798758,0.80569707,5.96405976,0.70408163,0.02040816,5.33123e-05,1.818475186
"TROY059","TROY052","T","T",106,0.36873978,0.63232728,4.06490117,8.32385041,0.71428571,0.02857143,1.12545e-05,2.178998031
"TROY059","TROY061","T","T",84,0.47033942,0.52713081,4.85559884,5.6171588,0.72289157,0.01204819,4.88049e-05,1.81173826
"TROY059","TROY069","T","T",109,0.70559666,0.71326804,10.34805811,10.52674121,0.76851852,0.02777778,2.39e-08,2.534460681
"TROY059","TROY091","T","T",125,0.87501061,0.78042991,20.12730987,13.8432298,0.82258065,0.01612903,0,2.98733354
"TROY059","TROY187","T","T",127,0.52490458,0.56227033,6.92235513,7.60184629,0.73015873,0.02380952,2.378e-07,2.052613689
